State,City,Population,ViolentCrime,VCRate,Relativity,CityRisk
PENNSYLVANIA,McKeesport,21195.85714,375.5,0.017715726,3.786184372,Very High
PENNSYLVANIA,Meadville,13159.71429,23.85714286,0.001812892,0.387449203,Low
PENNSYLVANIA,Middletown Township,45401.57143,37.42857143,0.000824389,0.17618753,Low
PENNSYLVANIA,Mifflin County Regional,17462.85714,14.28571429,0.000818063,0.174835436,Low
PENNSYLVANIA,"Millcreek Township, Erie County",53874.6,79.4,0.001473793,0.314977292,Low
PENNSYLVANIA,Monroeville,28176.28571,70.57142857,0.002504639,0.535288567,Low
PENNSYLVANIA,Montgomery Township,25964.71429,11.71428571,0.000451162,0.096421762,Low
PENNSYLVANIA,Moon Township,25463.625,16.75,0.000657801,0.140584481,Low
PENNSYLVANIA,Mount Lebanon,32796.28571,18.28571429,0.000557554,0.119159883,Low
PENNSYLVANIA,Muhlenberg Township,20002.28571,26.71428571,0.001335562,0.285434682,Low
PENNSYLVANIA,Munhall,11310.75,19.5,0.001724024,0.368456319,Low
PENNSYLVANIA,Murrysville,20106.14286,10.28571429,0.000511571,0.109332302,Low
PENNSYLVANIA,Nanticoke,10299.85714,24,0.002330129,0.497992545,Low
PENNSYLVANIA,Nether Providence Township,13779.66667,14.66666667,0.00106437,0.227475962,Low
PENNSYLVANIA,New Britain Township,11206.14286,3.142857143,0.000280458,0.059939248,Low
PENNSYLVANIA,New Castle,22432.28571,159.2857143,0.007100735,1.517560802,High
PENNSYLVANIA,New Garden Township,12105,12,0.000991326,0.211865017,Low
PENNSYLVANIA,New Hanover Township,12413.28571,4.428571429,0.000356761,0.076246463,Low
PENNSYLVANIA,New Kensington,12681.42857,54.57142857,0.004303256,0.91968678,Default
PENNSYLVANIA,Newberry Township,15506.25,17.125,0.001104393,0.23602967,Low
PENNSYLVANIA,"Newtown Township, Bucks County",22760.71429,8.857142857,0.000389142,0.083166909,Low
PENNSYLVANIA,"Newtown Township, Delaware County",12712.85714,8.857142857,0.000696707,0.148899515,Low
PENNSYLVANIA,Norristown,34471,221.125,0.006414812,1.370966253,High
PENNSYLVANIA,North Fayette Township,14471,9.4,0.000649575,0.138826416,Low
PENNSYLVANIA,North Huntingdon Township,30704.28571,19,0.000618806,0.132250525,Low
PENNSYLVANIA,North Lebanon Township,11768.85714,23.42857143,0.001990726,0.425455672,Low
PENNSYLVANIA,North Middleton Township,11489.25,10,0.000870379,0.186016351,Low
PENNSYLVANIA,North Strabane Township,14289.5,15.5,0.001084713,0.231823504,Low
PENNSYLVANIA,North Versailles Township,11999.625,36.25,0.003020928,0.645629161,Low
PENNSYLVANIA,Northampton Township,39537.75,10.125,0.000256084,0.054730055,Low
PENNSYLVANIA,Northeastern Regional,11608.71429,15.14285714,0.001304439,0.278783139,Low
PENNSYLVANIA,Northern Berks Regional,13126.71429,5.714285714,0.000435317,0.093035505,Low
PENNSYLVANIA,Northern Lancaster County Regional,34382.85714,24.85714286,0.000722952,0.154508383,Low
PENNSYLVANIA,Northern Regional,33439.71429,6.428571429,0.000192244,0.041086081,Low
PENNSYLVANIA,Northern York Regional,68393.42857,55.85714286,0.000816703,0.174544892,Low
PENNSYLVANIA,Northwest Lancaster County Regional,19389.28571,5.714285714,0.000294714,0.062985842,Low
PENNSYLVANIA,Oil City,10144,18.28571429,0.001802614,0.385252522,Low
PENNSYLVANIA,Palmer Township,21216.66667,16.5,0.00077769,0.166207108,Low
PENNSYLVANIA,Patton Township,15769.71429,4.571428571,0.000289887,0.061954223,Low
PENNSYLVANIA,Penn Hills,41793,160.125,0.003831383,0.818838769,Default
PENNSYLVANIA,"Penn Township, Westmoreland County",19665.83333,22,0.001118691,0.239085439,Low
PENNSYLVANIA,"Penn Township, York County",16054.71429,21.14285714,0.001316925,0.281451712,Low
PENNSYLVANIA,Pennridge Regional,11020.42857,8.142857143,0.000738888,0.157914181,Low
PENNSYLVANIA,Peters Township,21981.42857,6.714285714,0.000305453,0.065280986,Low
PENNSYLVANIA,Philadelphia,1564617,15981.14286,0.010214093,2.182943976,High
PENNSYLVANIA,Phoenixville,16709.71429,36.57142857,0.002188633,0.467752053,Low
PENNSYLVANIA,Pittsburgh,306449.4286,2193.285714,0.007157089,1.529604649,High
PENNSYLVANIA,Plum,27432.8,73.8,0.00269021,0.574948606,Low
PENNSYLVANIA,Plumstead Township,13472.66667,7.5,0.000556683,0.118973572,Low
PENNSYLVANIA,"Plymouth Township, Montgomery County",17175.14286,30.42857143,0.001771663,0.378637833,Low
PENNSYLVANIA,Pocono Mountain Regional,40291.14286,77.57142857,0.001925272,0.411466994,Low
PENNSYLVANIA,Pocono Township,10841.28571,20.28571429,0.001871154,0.399900839,Low
PENNSYLVANIA,Pottstown,22667.5,166.625,0.007350833,1.571011409,High
PENNSYLVANIA,Pottsville,13872.85714,48.42857143,0.003490887,0.746068227,Low
PENNSYLVANIA,Radnor Township,31642.85714,27.85714286,0.000880361,0.188149766,Low
PENNSYLVANIA,Reading,88006.14286,696.1428571,0.007910162,1.690550643,High
PENNSYLVANIA,"Richland Township, Bucks County",13171.85714,10.57142857,0.000802577,0.171525806,Low
PENNSYLVANIA,"Richland Township, Cambria County",12349.42857,10.57142857,0.000856026,0.182948822,Low
PENNSYLVANIA,Ridley Township,31056.28571,40.14285714,0.001292584,0.276249542,Low
PENNSYLVANIA,"Robinson Township, Allegheny County",13676.75,21.875,0.00159943,0.341828252,Low
PENNSYLVANIA,Ross Township,30938.42857,27.42857143,0.000886553,0.189473178,Low
PENNSYLVANIA,Rostraver Township,11136.57143,17.28571429,0.001552158,0.331725322,Low
PENNSYLVANIA,Salisbury Township,13778.375,8.75,0.000635053,0.135722813,Low
PENNSYLVANIA,Sandy Township,10598,21.875,0.002064069,0.441130359,Low
PENNSYLVANIA,"Scott Township, Allegheny County",16875.57143,18.57142857,0.001100492,0.235195834,Low
PENNSYLVANIA,Scranton,76583.375,408,0.005327527,1.138592877,Default
PENNSYLVANIA,Shaler Township,28532.42857,14.71428571,0.000515704,0.110215645,Low
PENNSYLVANIA,Sharon,13533.33333,70.5,0.00520936,1.113338273,Default
PENNSYLVANIA,Silver Spring Township,16107.42857,3.142857143,0.000195118,0.041700497,Low
PENNSYLVANIA,Slate Belt Regional,12402.33333,31,0.00249953,0.53419657,Low
PENNSYLVANIA,South Fayette Township,15383.14286,3.428571429,0.000222878,0.047633328,Low
PENNSYLVANIA,South Park Township,13464,4.5,0.000334225,0.071430092,Low
PENNSYLVANIA,South Whitehall Township,19693.42857,14.57142857,0.000739913,0.158133397,Low
PENNSYLVANIA,Southern Chester County Regional,14974,16,0.001068519,0.228362587,Low
PENNSYLVANIA,Southern Regional York County,12387.14286,16.28571429,0.001314727,0.280981978,Low
PENNSYLVANIA,Southwestern Regional,20012.33333,22.5,0.001124307,0.240285515,Low
PENNSYLVANIA,Spring Garden Township,12942.57143,35.71428571,0.002759443,0.589744907,Low
PENNSYLVANIA,"Spring Township, Berks County",27451,15.57142857,0.000567244,0.121230833,Low
PENNSYLVANIA,Springettsbury Township,26844.125,33.125,0.001233976,0.263723867,Low
PENNSYLVANIA,"Springfield Township, Delaware County",24335.85714,14.42857143,0.000592893,0.126712508,Low
PENNSYLVANIA,"Springfield Township, Montgomery County",19606.71429,18.42857143,0.000939911,0.20087674,Low
PENNSYLVANIA,St. Marys City,12576.16667,12.16666667,0.000967438,0.206759811,Low
PENNSYLVANIA,State College,57699.375,38,0.000658586,0.140752231,Low
PENNSYLVANIA,Stroud Area Regional,34311.42857,79.42857143,0.00231493,0.494744246,Low
PENNSYLVANIA,"Susquehanna Township, Dauphin County",24752.875,52.625,0.002126016,0.454369594,Low
PENNSYLVANIA,Swatara Township,24960.5,84.5,0.003385349,0.723512817,Low
PENNSYLVANIA,Towamencin Township,18263.85714,13.28571429,0.000727432,0.155465922,Low
PENNSYLVANIA,Tredyffrin Township,29555,14,0.000473693,0.101237141,Low
PENNSYLVANIA,Uniontown,10031.14286,53.71428571,0.005354752,1.14441144,Default
PENNSYLVANIA,Upper Darby Township,82854.57143,412.4285714,0.004977741,1.063836948,Default
PENNSYLVANIA,Upper Merion Township,28936.14286,20,0.000691177,0.147717571,Low
PENNSYLVANIA,Upper Allen Township,19480.16667,3.666666667,0.000188226,0.040227363,Low
PENNSYLVANIA,Upper Chichester Township,16972,36.75,0.002165331,0.46277205,Low
PENNSYLVANIA,Upper Dublin Township,26285.14286,13,0.000494576,0.105700201,Low
PENNSYLVANIA,Upper Gwynedd Township,15924,11.57142857,0.000726666,0.155302201,Low
PENNSYLVANIA,Upper Macungie Township,23342.33333,6.666666667,0.000285604,0.061038981,Low
PENNSYLVANIA,Upper Moreland Township,24232,17.42857143,0.000719238,0.153714675,Low
PENNSYLVANIA,"Upper Providence Township, Delaware County",10391.125,2.428571429,0.000233716,0.049949496,Low
PENNSYLVANIA,"Upper Providence Township, Montgomery County",23000,9.714285714,0.00042236,0.090266341,Low
PENNSYLVANIA,Upper Saucon Township,16119.71429,5.857142857,0.000363353,0.077655331,Low
PENNSYLVANIA,Upper Southampton Township,15131.28571,8.571428571,0.000566471,0.121065439,Low
PENNSYLVANIA,Upper St. Clair Township,19564.25,5.375,0.000274736,0.058716217,Low
PENNSYLVANIA,Upper Uwchlan Township,11524.57143,1.75,0.000151849,0.032453091,Low
PENNSYLVANIA,Uwchlan Township,18764.14286,15.42857143,0.000822237,0.175727522,Low
PENNSYLVANIA,Warminster Township,32594.875,27.5,0.000843691,0.180312641,Low
PENNSYLVANIA,Warrington Township,24014.625,14.75,0.000614209,0.131268043,Low
PENNSYLVANIA,"Warwick Township, Bucks County",14658.71429,12,0.000818626,0.174955728,Low
PENNSYLVANIA,"Washington Township, Franklin County",14487.71429,9,0.000621216,0.132765562,Low
PENNSYLVANIA,"Washington, Washington County",13590.57143,77.85714286,0.005728762,1.224344249,High
PENNSYLVANIA,Waynesboro,10797.71429,21.28571429,0.001971317,0.421307507,Low
PENNSYLVANIA,West Chester,19621,58.85714286,0.002999701,0.641092711,Low
PENNSYLVANIA,West Deer Township,11906.33333,2.333333333,0.000195974,0.041883363,Low
PENNSYLVANIA,West Goshen Township,23049.28571,21.42857143,0.000929685,0.198691162,Low
PENNSYLVANIA,West Hempfield Township,16465.2,14.2,0.000862425,0.184316466,Low
PENNSYLVANIA,West Hills Regional,10423.85714,7.142857143,0.000685241,0.146448968,Low
PENNSYLVANIA,West Lampeter Township,15762.16667,5.333333333,0.000338363,0.072314538,Low
PENNSYLVANIA,West Manchester Township,18871,33,0.001748715,0.373733326,Low
PENNSYLVANIA,West Mifflin,20100.28571,34.28571429,0.001705733,0.364547204,Low
PENNSYLVANIA,West Norriton Township,15769.25,31.5,0.001997559,0.426915887,Low
PENNSYLVANIA,West Whiteland Township,18445.42857,12.57142857,0.000681547,0.145659456,Low
PENNSYLVANIA,Westown-East Goshen Regional,32385.875,32.875,0.001015103,0.216946639,Low
PENNSYLVANIA,Whitehall,13856.28571,9.714285714,0.000701074,0.149832782,Low
PENNSYLVANIA,Whitehall Township,27339.14286,28.42857143,0.001039849,0.222235248,Low
PENNSYLVANIA,Whitemarsh Township,17685.28571,11.71428571,0.000662375,0.141561949,Low
PENNSYLVANIA,Whitpain Township,19232.5,17.625,0.000916418,0.195855687,Low
PENNSYLVANIA,Wilkes-Barre,40927.5,210.3333333,0.005139169,1.098337188,Default
PENNSYLVANIA,Wilkinsburg,15620.5,135.5,0.008674498,1.853903673,High
PENNSYLVANIA,Williamsport,29120.71429,107.8571429,0.003703795,0.791570661,Default
PENNSYLVANIA,Willistown Township,10803.16667,3.6,0.000333236,0.07121873,Low
PENNSYLVANIA,Wyomissing,10472.375,11.5,0.001098127,0.234690471,Low
PENNSYLVANIA,Yeadon,11513.14286,72.28571429,0.006278539,1.341842009,High
PENNSYLVANIA,York,43950.71429,426.5714286,0.009705677,2.074285955,High
PENNSYLVANIA,York Area Regional,57684,92.28571429,0.001599849,0.341917958,Low
RHODE ISLAND,Barrington,16232.5,6,0.000369629,0.133513976,Low
RHODE ISLAND,Bristol,22284,13.75,0.000617035,0.222879661,Low
RHODE ISLAND,Burrillville,16379.5,14.625,0.000892884,0.322519609,Low
RHODE ISLAND,Central Falls,19371.125,118.125,0.006097994,2.202662044,High
RHODE ISLAND,Coventry,34938.28571,30.71428571,0.000879101,0.317540934,Low
RHODE ISLAND,Cranston,81025.5,122.625,0.001513412,0.546661125,Low
RHODE ISLAND,Cumberland,34528.125,24,0.000695086,0.251072494,Low
RHODE ISLAND,East Greenwich,13119,6.125,0.00046688,0.168642197,Low
RHODE ISLAND,East Providence,47380.875,61.25,0.001292716,0.46694304,Low
RHODE ISLAND,Glocester,10009.5,3.75,0.000374644,0.135325542,Low
RHODE ISLAND,Johnston,29214,38.375,0.001313583,0.474480374,Low
RHODE ISLAND,Lincoln,21611,19.625,0.000908102,0.328016501,Low
RHODE ISLAND,Middletown,16057.125,14,0.000871887,0.314935152,Low
RHODE ISLAND,Narragansett,15607.75,8.375,0.000536592,0.193823042,Low
RHODE ISLAND,Newport,24331.375,84.875,0.003488294,1.260010097,High
RHODE ISLAND,North Kingstown,26191.5,19.5,0.000744516,0.268927448,Low
RHODE ISLAND,North Providence,32430.125,45.875,0.00141458,0.510961696,Low
RHODE ISLAND,North Smithfield,12314.875,8.875,0.000720673,0.26031503,Low
RHODE ISLAND,Pawtucket,71583.375,287.25,0.004012803,1.449468418,High
RHODE ISLAND,Portsmouth,17375.5,10.25,0.000589911,0.213082334,Low
RHODE ISLAND,Providence,179257,986.875,0.005505364,1.988597612,High
RHODE ISLAND,Scituate,10543.125,4.5,0.000426818,0.154171482,Low
RHODE ISLAND,Smithfield,21624.875,12,0.000554917,0.200441909,Low
RHODE ISLAND,South Kingstown,30689.25,18,0.000586525,0.211859099,Low
RHODE ISLAND,Tiverton,15798.625,19,0.001202636,0.434405385,Low
RHODE ISLAND,Warren,10493.625,16.5,0.001572383,0.567962019,Low
RHODE ISLAND,Warwick,81534.375,81.5,0.000999578,0.361058649,Low
RHODE ISLAND,West Warwick,28813.75,61.75,0.002143074,0.774101784,Default
RHODE ISLAND,Westerly,22632.375,19,0.000839505,0.303238515,Low
RHODE ISLAND,Woonsocket,41384.375,228.875,0.005530469,1.997665856,High
SOUTH CAROLINA,Aiken,30563.5,150.5,0.004924174,0.775244895,Default
SOUTH CAROLINA,Anderson,27199.25,243,0.00893407,1.406548935,High
SOUTH CAROLINA,Beaufort,13306.375,103.25,0.007759439,1.221619069,High
SOUTH CAROLINA,Bluffton,17532.25,39.875,0.00227438,0.3580705,Low
SOUTH CAROLINA,Cayce,13638.57143,116.7142857,0.008557662,1.347288601,High
SOUTH CAROLINA,Charleston,132607.25,358.25,0.002701587,0.425328448,Low
SOUTH CAROLINA,Clemson,15385.28571,25.71428571,0.001671356,0.263132445,Low
SOUTH CAROLINA,Columbia,133662.1429,1020.571429,0.007635456,1.202099698,High
SOUTH CAROLINA,Conway,22775,132.6666667,0.005825101,0.917083613,Default
SOUTH CAROLINA,Easley,20807.28571,106,0.005094369,0.80203983,Default
SOUTH CAROLINA,Florence,37964.5,376,0.009903989,1.559249674,High
SOUTH CAROLINA,Forest Acres,10533.875,66.625,0.006324833,0.99575974,Default
SOUTH CAROLINA,Fort Mill,14822.125,29.375,0.001981835,0.312013155,Low
SOUTH CAROLINA,Gaffney,12679.125,89.75,0.007078564,1.114424562,Default
SOUTH CAROLINA,Goose Creek,41055.5,127.3333333,0.003101493,0.488288239,Low
SOUTH CAROLINA,Greenville,65139.875,436.875,0.006706721,1.055882942,Default
SOUTH CAROLINA,Greenwood,23362,317.7142857,0.013599618,2.141076697,High
SOUTH CAROLINA,Greer,29230.14286,125.2857143,0.004286182,0.674801621,Low
SOUTH CAROLINA,Hanahan,22817,51.71428571,0.002266481,0.35682682,Low
SOUTH CAROLINA,Irmo,12203.16667,57.5,0.004711892,0.74182387,Low
SOUTH CAROLINA,Lexington,20595.57143,68.57142857,0.003329426,0.524173249,Low
SOUTH CAROLINA,Mauldin,24973.875,48.5,0.001942029,0.305746368,Low
SOUTH CAROLINA,Moncks Corner,10171.28571,51.71428571,0.005084341,0.800461002,Default
SOUTH CAROLINA,Mount Pleasant,81754.5,134.625,0.001646698,0.259250469,Low
SOUTH CAROLINA,Myrtle Beach,31342.875,475.5,0.015170912,2.388455708,High
SOUTH CAROLINA,Newberry,10315.375,70.375,0.00682234,1.074085586,Default
SOUTH CAROLINA,North Augusta,22704,44.25,0.001948996,0.306843126,Low
SOUTH CAROLINA,North Charleston,108573.875,897,0.008261656,1.300686422,High
SOUTH CAROLINA,North Myrtle Beach,16031.16667,97.33333333,0.006071507,0.955876906,Default
SOUTH CAROLINA,Orangeburg,13491.57143,106.5714286,0.007899112,1.243608701,High
SOUTH CAROLINA,Port Royal,12303.5,32,0.002600886,0.409474448,Low
SOUTH CAROLINA,Rock Hill,71781.14286,421.5714286,0.005873011,0.924626428,Default
SOUTH CAROLINA,Simpsonville,21241.14286,56.71428571,0.00267002,0.420358747,Low
SOUTH CAROLINA,Spartanburg,37693.4,451.4,0.011975571,1.885392361,High
SOUTH CAROLINA,Summerville,48799.25,134.125,0.002748505,0.432715138,Low
SOUTH CAROLINA,Sumter,40656.5,350.625,0.008624082,1.35774556,High
SOUTH CAROLINA,West Columbia,16621,148.4,0.008928464,1.405666365,High
SOUTH DAKOTA,Aberdeen,28040.125,104.25,0.003717886,0.915221876,Default
SOUTH DAKOTA,Brookings,23632.875,30.125,0.001274707,0.313791209,Low
SOUTH DAKOTA,Huron,13254.125,51.75,0.003904445,0.96114645,Default
SOUTH DAKOTA,Mitchell,15679.25,71,0.004528278,1.114713698,Default
SOUTH DAKOTA,Pierre,14052.875,54.625,0.003887105,0.956877937,Default
SOUTH DAKOTA,Rapid City,73357.375,474,0.006461518,1.590614121,High
SOUTH DAKOTA,Sioux Falls,172345.375,776.125,0.004503312,1.108567938,Default
SOUTH DAKOTA,Spearfish,11335.5,23.375,0.002062106,0.507622908,Low
SOUTH DAKOTA,Vermillion,10809.5,28.25,0.002613442,0.643343801,Low
SOUTH DAKOTA,Watertown,22142.5,71,0.003206503,0.789336107,Default
SOUTH DAKOTA,Yankton,14611.375,58.375,0.003995175,0.983481241,Default
TENNESSEE,Athens,13684.25,146,0.0106692,1.058550411,Default
TENNESSEE,Bartlett,58223.25,172,0.002954146,0.293097215,Low
TENNESSEE,Brentwood,42186.71429,26.42857143,0.000626467,0.06215523,Low
TENNESSEE,Bristol,26826.75,133.625,0.004981036,0.494196136,Low
TENNESSEE,Chattanooga,177214.7143,1811.857143,0.010224078,1.014387439,Default
TENNESSEE,Clarksville,149999.125,915.25,0.006101702,0.605383669,Low
TENNESSEE,Cleveland,43899.5,387.25,0.008821285,0.87520853,Default
TENNESSEE,Clinton,10009.75,56.375,0.005632009,0.558782779,Low
TENNESSEE,Collegedale,10803.875,9.5,0.000879314,0.087241624,Low
TENNESSEE,Collierville,49065.42857,79.57142857,0.001621741,0.160901928,Low
TENNESSEE,Columbia,37046.625,254.125,0.006859599,0.680578823,Low
TENNESSEE,Cookeville,32274.5,139.375,0.004318425,0.428454834,Low
TENNESSEE,Crossville,11402.875,105.875,0.009284939,0.921210223,Default
TENNESSEE,Dickson,15284.25,119.625,0.007826684,0.776528692,Default
TENNESSEE,Dyersburg,16747.125,214.875,0.01283056,1.272990952,High
TENNESSEE,East Ridge,21315,146.25,0.006861365,0.680754039,Low
TENNESSEE,Elizabethton,13951.125,55.125,0.003951294,0.392029783,Low
TENNESSEE,Franklin,73950.25,127.125,0.001719061,0.170557573,Low
TENNESSEE,Gallatin,35262.625,121.5,0.003445574,0.341854521,Low
TENNESSEE,Germantown,39334.25,35.375,0.000899343,0.089228843,Low
TENNESSEE,Goodlettsville,17703.25,69.875,0.003947015,0.391605252,Low
TENNESSEE,Greeneville,15033.25,71.5,0.004756124,0.471881391,Low
TENNESSEE,Hendersonville,56132,100.875,0.001797103,0.178300565,Low
TENNESSEE,Jackson,67020.5,744.75,0.011112272,1.10251,Default
TENNESSEE,Johnson City,66109.5,272.25,0.004118168,0.40858621,Low
TENNESSEE,Kingsport,52598.5,348.125,0.006618535,0.656661482,Low
TENNESSEE,Knoxville,185868,1595.25,0.008582704,0.851537575,Default
TENNESSEE,La Vergne,35065.83333,176.8333333,0.005042896,0.500333588,Low
TENNESSEE,Lawrenceburg,10630.25,76.125,0.007161167,0.710499074,Low
TENNESSEE,Lebanon,30914.875,203.625,0.006586635,0.653496539,Low
TENNESSEE,Lewisburg,11527.66667,105.3333333,0.009137437,0.906575769,Default
TENNESSEE,Manchester,10527.625,70.75,0.006720414,0.666769501,Low
TENNESSEE,Martin,10999.5,27.625,0.002511478,0.249177619,Low
TENNESSEE,Maryville,28561.875,51.875,0.001816232,0.180198464,Low
TENNESSEE,McMinnville,13712.85714,114.1428571,0.008323784,0.825848676,Default
TENNESSEE,Memphis,654977.5,11914.25,0.01819032,1.804762326,High
TENNESSEE,Metropolitan Nashville Police Department,675101.8,7463,0.011054629,1.096790966,Default
TENNESSEE,Millington,10828.625,88.25,0.008149696,0.808576451,Default
TENNESSEE,Morristown,29628.14286,213.1428571,0.007193932,0.71374987,Low
TENNESSEE,Mount Juliet,31670.75,57.75,0.001823449,0.180914481,Low
TENNESSEE,Murffreesboro,112247,701,0.006245156,0.619616486,Low
TENNESSEE,Murfreesboro,130149.8571,680.2857143,0.005226942,0.518593829,Low
TENNESSEE,Nashville,634749.3333,7144,0.011254837,1.116654657,Default
TENNESSEE,Oak Ridge,29282,118.3333333,0.004041163,0.400946153,Low
TENNESSEE,Paris,10150.5,47.375,0.004667258,0.463064488,Low
TENNESSEE,Portland,12418.25,50.375,0.00405653,0.402470775,Low
TENNESSEE,Red Bank,11817.85714,67.57142857,0.005717739,0.567288597,Low
TENNESSEE,Sevierville,16464.625,82.5,0.005010743,0.497143533,Low
TENNESSEE,Shelbyville,21292.125,150.125,0.007050729,0.699541852,Low
TENNESSEE,Smyrna,46334,166.7142857,0.003598098,0.356987255,Low
TENNESSEE,Soddy-Daisy,13314.25,33.125,0.002487936,0.246841893,Low
TENNESSEE,Spring Hill,36567.5,53.75,0.001469884,0.145835377,Low
TENNESSEE,Springfield,16818.375,147.875,0.008792467,0.872349296,Default
TENNESSEE,Tullahoma,19113.75,105.5,0.005519587,0.547628759,Low
TENNESSEE,Union City,10631,75.85714286,0.007135466,0.707949129,Low
TENNESSEE,White House,11366.25,27.375,0.002408446,0.23895527,Low
TEXAS,Abilene,121673.25,545.5,0.004483319,0.893657434,Default
TEXAS,Addison,16026.71429,75.85714286,0.004733169,0.943459828,Default
TEXAS,Alamo,19374.5,151.875,0.007838912,1.56252586,High
TEXAS,Alice,19363.85714,123.2857143,0.006366795,1.269089678,High
TEXAS,Allen,97816.375,81.125,0.00082936,0.165315879,Low
TEXAS,Alton,15930.57143,17.71428571,0.001111968,0.221647949,Low
TEXAS,Alvin,25986.75,56.625,0.002178995,0.434337846,Low
TEXAS,Amarillo,199112.375,1398.375,0.007023044,1.399899391,High
TEXAS,Andrews,13463.25,72,0.005347891,1.065992164,Default
TEXAS,Angleton,19441.42857,51.71428571,0.002660004,0.530217164,Low
TEXAS,Anna,11528.125,9.75,0.000845758,0.168584392,Low
TEXAS,Arlington,390233.5,1953.375,0.005005657,0.997774734,Default
TEXAS,Athens,12821.71429,46.71428571,0.003643373,0.726231436,Low
TEXAS,Austin,927874.875,3651.75,0.003935606,0.784482119,Default
TEXAS,Azle,12036.5,24.5,0.002035475,0.405730158,Low
TEXAS,Balch Springs,25280,192.875,0.007629549,1.520793668,High
TEXAS,Bay City,17585.14286,64.42857143,0.003663807,0.730304585,Low
TEXAS,Baytown,76337.625,277.875,0.003640079,0.725574912,Low
TEXAS,Beaumont,118587.75,1210.75,0.010209739,2.035101502,High
TEXAS,Bedford,49374,147.625,0.002989934,0.595981837,Low
TEXAS,Beeville,13208.375,39.125,0.002962136,0.590440836,Low
TEXAS,Bellaire,18482,22.875,0.001237691,0.246708188,Low
TEXAS,Bellmead,10309.375,154.5,0.01498636,2.987222507,Very High
TEXAS,Belton,20775.875,46.875,0.002256223,0.449731579,Low
TEXAS,Benbrook,22910.25,31.25,0.001364018,0.271888989,Low
TEXAS,Big Spring,28342.75,174.75,0.006165598,1.22898512,High
TEXAS,Boerne,14278.5,24.25,0.001698358,0.338532668,Low
TEXAS,Bonham,10144.375,18.625,0.001835993,0.36596741,Low
TEXAS,Borger,12957,85.57142857,0.006604262,1.316423874,High
TEXAS,Brenham,16586.71429,57.57142857,0.003470936,0.691859755,Low
TEXAS,Brownsville,183843,550,0.002991683,0.596330493,Low
TEXAS,Brownwood,18976.875,78.875,0.004156375,0.82848777,Default
TEXAS,Bryan,82235.25,357,0.004341204,0.865329731,Default
TEXAS,Buda,13764.625,12.625,0.000917206,0.182826198,Low
TEXAS,Burkburnett,11093.125,33.875,0.003053693,0.60869092,Low
TEXAS,Burleson,43796.625,85.75,0.001957913,0.390269768,Low
TEXAS,Canyon,14894.5,17.625,0.001183323,0.235871041,Low
TEXAS,Carrollton,131617.5714,186.2857143,0.001415356,0.282122098,Low
TEXAS,Cedar Hill,48212.75,99.625,0.002066362,0.411886784,Low
TEXAS,Cedar Park,67856.875,93.625,0.001379742,0.275023245,Low
TEXAS,Cibolo,26195.125,26.125,0.000997323,0.198795821,Low
TEXAS,Cleburne,30126.14286,95.57142857,0.003172375,0.632347743,Low
TEXAS,Clute,11563.85714,25.42857143,0.00219897,0.438319378,Low
TEXAS,College Station,108097.125,279,0.002581012,0.514471695,Low
TEXAS,Colleyville,25738.5,7.75,0.000301105,0.060019158,Low
TEXAS,Conroe,71378.57143,227.4285714,0.00318623,0.635109484,Low
TEXAS,Converse,22589.75,127.375,0.005638619,1.123942772,Default
TEXAS,Coppell,41309.625,25.375,0.000614264,0.122440819,Low
TEXAS,Copperas Cove,33104.875,139.875,0.004225209,0.842208409,Default
TEXAS,Corinth,21192.625,23.125,0.001091181,0.217504584,Low
TEXAS,Corpus Christi,323220.375,2240.875,0.006932963,1.381943629,High
TEXAS,Corsicana,23961.875,145.25,0.006061713,1.208277725,High
TEXAS,Crowley,14871.875,24.625,0.00165581,0.330051673,Low
TEXAS,Dallas,1307023.375,9603.875,0.007347898,1.46465241,High
TEXAS,Deer Park,33913.85714,44.85714286,0.001322679,0.26364883,Low
TEXAS,Del Rio,35947.625,50.125,0.00139439,0.277942916,Low
TEXAS,Denison,23584.125,103.625,0.004393845,0.875822709,Default
TEXAS,Denton,131286,359.625,0.002739249,0.546012876,Low
TEXAS,DeSoto,52709.75,171.875,0.003260782,0.649969804,Low
TEXAS,Dickinson,19978.625,51.5,0.002577755,0.513822432,Low
TEXAS,Donna,16549.85714,168.5714286,0.010185673,2.030304346,High
TEXAS,Dumas,14886,34.375,0.002309217,0.460294853,Low
TEXAS,Duncanville,39785.375,166.5,0.004184955,0.834184677,Default
TEXAS,Eagle Pass,28666.875,42.625,0.001486908,0.296384485,Low
TEXAS,Edinburg,87438.25,316.625,0.003621127,0.721797165,Low
TEXAS,El Campo,11637.625,44.375,0.003813063,0.760055723,Low
TEXAS,El Paso,684085.125,2604.25,0.003806909,0.758829056,Low
TEXAS,Ennis,19172.625,53.125,0.002770878,0.552317484,Low
TEXAS,Euless,54791.125,90,0.001642602,0.32741888,Low
TEXAS,Farmers Branch,34441.75,56.25,0.001633192,0.325543286,Low
TEXAS,Fate,13295.33333,8.333333333,0.000626786,0.124936965,Low
TEXAS,Flower Mound,72827.375,36.625,0.000502902,0.10024308,Low
TEXAS,Forest Hill,12943.71429,48,0.003708364,0.739186022,Low
TEXAS,Forney,19144.625,24.125,0.001260145,0.251183949,Low
