Country,Statecode,County,StateCounty,TN Buildings,TN Contents,TN BI
US,FL,Lafayette County,FLLafayette County,4.55598E-05,3.69495E-05,0.000041856
US,FL,Lake County,FLLake County,0.000087822,5.93947E-05,7.07799E-05
US,FL,Lee County,FLLee County,3.77308E-05,2.45667E-05,0.000029565
US,FL,Leon County,FLLeon County,5.83635E-05,0.000046677,5.34046E-05
US,FL,Levy County,FLLevy County,5.18893E-05,3.32577E-05,3.99765E-05
US,FL,Liberty County,FLLiberty County,5.46681E-05,4.21052E-05,4.89248E-05
US,FL,Madison County,FLMadison County,3.68409E-05,3.05092E-05,3.43604E-05
US,FL,Manatee County,FLManatee County,6.24348E-05,3.67194E-05,4.46137E-05
US,FL,Marion County,FLMarion County,4.63198E-05,0.000032124,3.85503E-05
US,FL,Martin County,FLMartin County,2.82783E-05,1.79285E-05,2.17862E-05
US,FL,Miami-Dade County,FLMiami-Dade County,1.92509E-05,1.00308E-05,0.000013241
US,FL,Monroe County,FLMonroe County,2.13985E-05,9.54818E-06,1.31292E-05
US,FL,Nassau County,FLNassau County,9.83932E-06,8.11876E-06,9.15081E-06
US,FL,Okaloosa County,FLOkaloosa County,5.09104E-05,3.26537E-05,3.77891E-05
US,FL,Okeechobee County,FLOkeechobee County,4.83166E-05,0.000031355,3.77304E-05
US,FL,Orange County,FLOrange County,0.000110064,0.000069509,8.44489E-05
US,FL,Osceola County,FLOsceola County,0.000106597,6.94024E-05,8.39912E-05
US,FL,Palm Beach County,FLPalm Beach County,2.03048E-05,1.11997E-05,1.43983E-05
US,FL,Pasco County,FLPasco County,9.23062E-05,6.26536E-05,7.45133E-05
US,FL,Pinellas County,FLPinellas County,0.000066689,0.00004551,5.35765E-05
US,FL,Polk County,FLPolk County,9.86884E-05,6.81257E-05,8.07392E-05
US,FL,Putnam County,FLPutnam County,3.06857E-05,2.12456E-05,0.000025163
US,FL,Santa Rosa County,FLSanta Rosa County,3.92295E-05,2.71227E-05,3.08902E-05
US,FL,Sarasota County,FLSarasota County,4.71024E-05,0.000030098,3.60146E-05
US,FL,Seminole County,FLSeminole County,6.20997E-05,3.81262E-05,4.65554E-05
US,FL,St. Johns County,FLSt. Johns County,2.45565E-05,1.58529E-05,1.90608E-05
US,FL,St. Lucie County,FLSt. Lucie County,4.34803E-05,2.74633E-05,3.33703E-05
US,FL,Sumter County,FLSumter County,8.09987E-05,5.82601E-05,6.82975E-05
US,FL,Suwannee County,FLSuwannee County,4.22608E-05,3.35247E-05,3.80848E-05
US,FL,Taylor County,FLTaylor County,4.42115E-05,3.42074E-05,3.89749E-05
US,FL,Union County,FLUnion County,2.70488E-05,2.10475E-05,2.40818E-05
US,FL,Volusia County,FLVolusia County,4.77639E-05,2.98756E-05,3.68322E-05
US,FL,Wakulla County,FLWakulla County,5.92437E-05,0.000046429,5.33329E-05
US,FL,Walton County,FLWalton County,7.39048E-05,4.65436E-05,0.000054542
US,FL,Washington County,FLWashington County,0.000070703,5.39644E-05,6.19693E-05
US,GA,Appling County,GAAppling County,2.13598E-05,1.81688E-05,2.03489E-05
US,GA,Atkinson County,GAAtkinson County,3.7647E-05,3.21358E-05,3.58518E-05
US,GA,Bacon County,GABacon County,2.57413E-05,2.18956E-05,2.45229E-05
US,GA,Baker County,GABaker County,0.000102176,8.75045E-05,9.80944E-05
US,GA,Baldwin County,GABaldwin County,3.98657E-05,3.37709E-05,3.77455E-05
US,GA,Banks County,GABanks County,4.46934E-05,3.75594E-05,4.23628E-05
US,GA,Barrow County,GABarrow County,6.02063E-05,5.03353E-05,5.69608E-05
US,GA,Bartow County,GABartow County,8.83493E-05,7.50309E-05,8.38798E-05
US,GA,Ben Hill County,GABen Hill County,5.60056E-05,4.63576E-05,5.14491E-05
US,GA,Berrien County,GABerrien County,6.13784E-05,5.20514E-05,5.83103E-05
US,GA,Bibb County,GABibb County,9.57681E-05,7.93126E-05,8.83997E-05
US,GA,Bleckley County,GABleckley County,6.9127E-05,5.76292E-05,6.42192E-05
US,GA,Brantley County,GABrantley County,1.30395E-05,1.09373E-05,1.22294E-05
US,GA,Brooks County,GABrooks County,6.53039E-05,5.54801E-05,6.23784E-05
US,GA,Bryan County,GABryan County,9.95913E-06,8.40029E-06,9.47754E-06
US,GA,Bulloch County,GABulloch County,1.82027E-05,1.53301E-05,1.72381E-05
US,GA,Burke County,GABurke County,2.94444E-05,2.46794E-05,2.76887E-05
US,GA,Butts County,GAButts County,6.50948E-05,5.48977E-05,6.1489E-05
US,GA,Calhoun County,GACalhoun County,0.000130804,0.000112356,0.000126141
US,GA,Camden County,GACamden County,1.01167E-05,7.92678E-06,8.97562E-06
US,GA,Candler County,GACandler County,3.7626E-05,3.15849E-05,3.54028E-05
US,GA,Carroll County,GACarroll County,0.000111669,9.67138E-05,0.000107465
US,GA,Catoosa County,GACatoosa County,0.000103627,9.08077E-05,0.000101566
US,GA,Charlton County,GACharlton County,1.32235E-05,1.0321E-05,1.17513E-05
US,GA,Chatham County,GAChatham County,7.29221E-06,6.1834E-06,6.98464E-06
US,GA,Chattahoochee County,GAChattahoochee County,0.000127874,0.000110542,0.000123051
US,GA,Chattooga County,GAChattooga County,9.37465E-05,8.04309E-05,8.9767E-05
US,GA,Cherokee County,GACherokee County,6.92476E-05,5.8558E-05,6.58413E-05
US,GA,Clarke County,GAClarke County,9.90052E-05,8.34831E-05,9.38611E-05
US,GA,Clay County,GAClay County,0.000102326,8.8065E-05,9.87564E-05
US,GA,Clayton County,GAClayton County,7.02501E-05,5.69178E-05,6.45486E-05
US,GA,Clinch County,GAClinch County,2.86007E-05,2.4335E-05,2.70974E-05
US,GA,Cobb County,GACobb County,8.00994E-05,6.7518E-05,7.61895E-05
US,GA,Coffee County,GACoffee County,4.82167E-05,4.03353E-05,4.51421E-05
US,GA,Colquitt County,GAColquitt County,0.000101654,8.63579E-05,9.61647E-05
US,GA,Columbia County,GAColumbia County,2.9225E-05,2.45124E-05,2.75725E-05
US,GA,Cook County,GACook County,7.1359E-05,6.05416E-05,6.77211E-05
US,GA,Coweta County,GACoweta County,9.19306E-05,7.8365E-05,8.73994E-05
US,GA,Crawford County,GACrawford County,0.000105265,8.87273E-05,9.88662E-05
US,GA,Crisp County,GACrisp County,0.000126907,0.000106462,0.000118793
US,GA,Dade County,GADade County,9.57157E-05,7.98252E-05,8.99649E-05
US,GA,Dawson County,GADawson County,4.89334E-05,4.13637E-05,4.62597E-05
US,GA,Decatur County,GADecatur County,7.53671E-05,6.35991E-05,7.20178E-05
US,GA,Dekalb County,GADekalb County,6.21619E-05,5.07218E-05,5.76802E-05
US,GA,Dodge County,GADodge County,5.23793E-05,4.36671E-05,4.86605E-05
US,GA,Dooly County,GADooly County,0.000127908,0.000107267,0.000119455
US,GA,Dougherty County,GADougherty County,0.000112983,9.61512E-05,0.000108028
US,GA,Douglas County,GADouglas County,9.2995E-05,7.76454E-05,8.72098E-05
US,GA,Early County,GAEarly County,9.99661E-05,8.53868E-05,9.5984E-05
US,GA,Echols County,GAEchols County,3.85091E-05,3.29527E-05,3.67718E-05
US,GA,Effingham County,GAEffingham County,1.00591E-05,8.59146E-06,9.70544E-06
US,GA,Elbert County,GAElbert County,5.95938E-05,4.96988E-05,5.63261E-05
US,GA,Emanuel County,GAEmanuel County,3.06539E-05,2.55111E-05,2.85317E-05
US,GA,Evans County,GAEvans County,1.97411E-05,1.66415E-05,1.87174E-05
US,GA,Fannin County,GAFannin County,6.55445E-05,5.72297E-05,6.45015E-05
US,GA,Fayette County,GAFayette County,7.83741E-05,6.65918E-05,7.44467E-05
US,GA,Floyd County,GAFloyd County,9.89834E-05,8.55522E-05,9.55562E-05
US,GA,Forsyth County,GAForsyth County,5.15584E-05,4.33338E-05,4.86525E-05
US,GA,Franklin County,GAFranklin County,5.38044E-05,4.5216E-05,5.09987E-05
US,GA,Fulton County,GAFulton County,7.32649E-05,6.06467E-05,6.90876E-05
US,GA,Gilmer County,GAGilmer County,7.78457E-05,6.74672E-05,7.59194E-05
US,GA,Glascock County,GAGlascock County,2.58016E-05,2.15691E-05,2.41714E-05
US,GA,Glynn County,GAGlynn County,1.30893E-05,1.05972E-05,1.19481E-05
US,GA,Gordon County,GAGordon County,8.34407E-05,7.09944E-05,7.93596E-05
US,GA,Grady County,GAGrady County,7.39609E-05,6.33261E-05,7.14764E-05
US,GA,Greene County,GAGreene County,7.61856E-05,6.43333E-05,7.22032E-05
US,GA,Gwinnett County,GAGwinnett County,5.88174E-05,4.69268E-05,5.34127E-05
US,GA,Habersham County,GAHabersham County,2.91037E-05,2.4999E-05,2.81271E-05
US,GA,Hall County,GAHall County,2.98956E-05,2.52929E-05,2.84301E-05
US,GA,Hancock County,GAHancock County,4.87822E-05,4.10495E-05,4.59416E-05
US,GA,Haralson County,GAHaralson County,0.000117049,0.000101716,0.000112924
US,GA,Harris County,GAHarris County,0.000128602,0.00011,0.000122983
US,GA,Hart County,GAHart County,5.9228E-05,4.95818E-05,5.60591E-05
US,GA,Heard County,GAHeard County,0.00012132,0.000105132,0.000117109
US,GA,Henry County,GAHenry County,5.99755E-05,5.05194E-05,5.6765E-05
US,GA,Houston County,GAHouston County,0.000114625,9.52735E-05,0.000106163
US,GA,Irwin County,GAIrwin County,5.27274E-05,4.36441E-05,4.84376E-05
US,GA,Jackson County,GAJackson County,7.15174E-05,6.04898E-05,6.80632E-05
US,GA,Jasper County,GAJasper County,7.3992E-05,6.2303E-05,6.97513E-05
US,GA,Jeff Davis County,GAJeff Davis County,3.58457E-05,2.99139E-05,3.35801E-05
US,GA,Jefferson County,GAJefferson County,2.64388E-05,2.19063E-05,2.45178E-05
US,GA,Jenkins County,GAJenkins County,2.41873E-05,2.02658E-05,2.27565E-05
US,GA,Johnson County,GAJohnson County,3.2405E-05,2.68204E-05,3.01491E-05
US,GA,Jones County,GAJones County,6.85883E-05,5.79344E-05,6.48044E-05
US,GA,Lamar County,GALamar County,5.69778E-05,4.82211E-05,5.40661E-05
US,GA,Lanier County,GALanier County,4.29004E-05,3.65385E-05,4.08558E-05
US,GA,Laurens County,GALaurens County,3.28341E-05,2.73898E-05,3.06245E-05
US,GA,Lee County,GALee County,0.000124011,0.000105465,0.000118521
US,GA,Liberty County,GALiberty County,1.20375E-05,1.00469E-05,1.13778E-05
US,GA,Lincoln County,GALincoln County,3.4558E-05,2.91555E-05,3.28862E-05
US,GA,Long County,GALong County,1.48739E-05,1.24257E-05,1.40883E-05
US,GA,Lowndes County,GALowndes County,4.25158E-05,3.63812E-05,4.05977E-05
US,GA,Lumpkin County,GALumpkin County,4.12955E-05,3.57299E-05,4.01059E-05
US,GA,Macon County,GAMacon County,0.000164872,0.000139248,0.000155223
US,GA,Madison County,GAMadison County,8.2124E-05,6.90151E-05,7.78414E-05
US,GA,Marion County,GAMarion County,0.000141398,0.000121817,0.000135821
US,GA,Mcduffie County,GAMcduffie County,2.90533E-05,2.40228E-05,2.68367E-05
US,GA,Mcintosh County,GAMcintosh County,1.02036E-05,8.28099E-06,9.36755E-06
US,GA,Meriwether County,GAMeriwether County,0.000102106,8.71409E-05,9.7289E-05
US,GA,Miller County,GAMiller County,9.74195E-05,8.38328E-05,9.41688E-05
US,GA,Mitchell County,GAMitchell County,9.57787E-05,8.20258E-05,9.19527E-05
US,GA,Monroe County,GAMonroe County,8.34749E-05,6.97111E-05,7.77523E-05
US,GA,Montgomery County,GAMontgomery County,3.33437E-05,2.80976E-05,3.13164E-05
US,GA,Morgan County,GAMorgan County,7.96597E-05,6.65904E-05,7.52532E-05
US,GA,Murray County,GAMurray County,9.78143E-05,8.27176E-05,9.25849E-05
US,GA,Muscogee County,GAMuscogee County,0.000121844,0.000104759,0.000116915
US,GA,Newton County,GANewton County,6.64642E-05,5.50854E-05,6.25452E-05
US,GA,Oconee County,GAOconee County,9.05496E-05,7.58365E-05,8.56048E-05
US,GA,Oglethorpe County,GAOglethorpe County,7.59886E-05,6.4054E-05,7.20389E-05
US,GA,Paulding County,GAPaulding County,0.000104574,8.75267E-05,9.79849E-05
US,GA,Peach County,GAPeach County,0.00011864,9.82541E-05,0.000109511
US,GA,Pickens County,GAPickens County,6.55139E-05,5.53858E-05,6.19558E-05
US,GA,Pierce County,GAPierce County,1.43426E-05,1.21188E-05,1.36118E-05
US,GA,Pike County,GAPike County,7.13191E-05,6.03583E-05,6.76745E-05
US,GA,Polk County,GAPolk County,0.000113778,9.87507E-05,0.000109785
US,GA,Pulaski County,GAPulaski County,7.69065E-05,6.4496E-05,7.18241E-05
US,GA,Putnam County,GAPutnam County,3.96537E-05,3.35913E-05,3.75448E-05
US,GA,Quitman County,GAQuitman County,0.000136404,0.000117894,0.000132103
US,GA,Rabun County,GARabun County,1.94096E-05,1.66163E-05,1.87994E-05
US,GA,Randolph County,GARandolph County,0.00013277,0.000113853,0.00012776
US,GA,Richmond County,GARichmond County,2.86945E-05,2.39316E-05,2.6804E-05
US,GA,Rockdale County,GARockdale County,6.45745E-05,5.42907E-05,6.12407E-05
US,GA,Schley County,GASchley County,0.000163986,0.000139501,0.000155661
US,GA,Screven County,GAScreven County,2.07748E-05,1.75037E-05,1.96689E-05
US,GA,Seminole County,GASeminole County,9.03884E-05,7.73954E-05,8.70938E-05
US,GA,Spalding County,GASpalding County,5.71907E-05,4.84013E-05,5.42682E-05
US,GA,Stephens County,GAStephens County,4.53743E-05,3.84914E-05,4.34826E-05
US,GA,Stewart County,GAStewart County,0.00014909,0.000128883,0.000143467
US,GA,Sumter County,GASumter County,0.000148629,0.000126225,0.000141108
US,GA,Talbot County,GATalbot County,0.000125033,0.000106814,0.00011939
US,GA,Taliaferro County,GATaliaferro County,6.55424E-05,5.4737E-05,6.17485E-05
US,GA,Tattnall County,GATattnall County,2.16693E-05,1.81136E-05,2.02808E-05
US,GA,Taylor County,GATaylor County,0.000149494,0.000127139,0.000141706
US,GA,Telfair County,GATelfair County,3.7041E-05,3.10959E-05,3.46849E-05
US,GA,Terrell County,GATerrell County,0.000145551,0.000124219,0.00013951
US,GA,Thomas County,GAThomas County,7.9631E-05,6.77829E-05,7.61314E-05
US,GA,Tift County,GATift County,8.09593E-05,6.85888E-05,7.65575E-05
US,GA,Toombs County,GAToombs County,2.78739E-05,2.33026E-05,2.6031E-05
US,GA,Towns County,GATowns County,3.01381E-05,2.60762E-05,2.92699E-05
US,GA,Treutlen County,GATreutlen County,2.93429E-05,2.48433E-05,2.76521E-05
US,GA,Troup County,GATroup County,0.000119875,0.000102976,0.000114759
US,GA,Turner County,GATurner County,0.000104934,8.76321E-05,9.76057E-05
US,GA,Twiggs County,GATwiggs County,7.80961E-05,6.50695E-05,7.25462E-05
US,GA,Union County,GAUnion County,4.43859E-05,3.8651E-05,4.35099E-05
US,GA,Upson County,GAUpson County,0.000108523,9.22854E-05,0.000102817
US,GA,Walker County,GAWalker County,9.68859E-05,8.23614E-05,9.24178E-05
US,GA,Walton County,GAWalton County,6.43418E-05,5.25835E-05,5.98693E-05
US,GA,Ware County,GAWare County,1.96025E-05,1.6628E-05,1.86237E-05
US,GA,Warren County,GAWarren County,3.46946E-05,2.89965E-05,3.2546E-05
US,GA,Washington County,GAWashington County,3.93108E-05,3.25358E-05,3.66241E-05
US,GA,Wayne County,GAWayne County,1.49758E-05,1.25712E-05,1.42017E-05
US,GA,Webster County,GAWebster County,0.000172609,0.000148582,0.000166097
US,GA,Wheeler County,GAWheeler County,3.48272E-05,2.94866E-05,3.28203E-05
US,GA,White County,GAWhite County,2.77522E-05,2.40119E-05,2.69527E-05
US,GA,Whitfield County,GAWhitfield County,0.000109335,9.1999E-05,0.000103109
US,GA,Wilcox County,GAWilcox County,7.37119E-05,6.15057E-05,6.84551E-05
US,GA,Wilkes County,GAWilkes County,4.93267E-05,4.11947E-05,4.64713E-05
US,GA,Wilkinson County,GAWilkinson County,6.52938E-05,5.45746E-05,6.08547E-05
US,GA,Worth County,GAWorth County,0.000120784,0.000101574,0.000113293
US,HI,Hawaii County,HIHawaii County,1.39768E-06,1.39768E-06,1.39768E-06
US,HI,Honolulu County,HIHonolulu County,0,0,0
US,HI,Kalawao County,HIKalawao County,1.30452E-06,1.30452E-06,1.30452E-06
US,HI,Kauai County,HIKauai County,1.16164E-06,1.16164E-06,1.16164E-06
US,HI,Maui County,HIMaui County,1.29924E-06,1.29924E-06,1.29924E-06
US,IA,Adair County,IAAdair County,0.000377968,0.000292024,0.000331273
US,IA,Adams County,IAAdams County,0.000249335,0.000191614,0.000217887
US,IA,Allamakee County,IAAllamakee County,0.00036815,0.000300922,0.000340223
US,IA,Appanoose County,IAAppanoose County,0.000158443,0.000115954,0.000134309
US,IA,Audubon County,IAAudubon County,0.000371112,0.000289855,0.000330455
US,IA,Benton County,IABenton County,0.001253724,0.000960037,0.001092576
US,IA,Black Hawk County,IABlack Hawk County,0.001245266,0.001009198,0.001137273
US,IA,Boone County,IABoone County,0.000902938,0.000717501,0.000812211
US,IA,Bremer County,IABremer County,0.001436981,0.001099522,0.001257258
US,IA,Buchanan County,IABuchanan County,0.000929161,0.000711209,0.000812983
US,IA,Buena Vista County,IABuena Vista County,0.000538473,0.000417453,0.000471011
US,IA,Butler County,IAButler County,0.001927168,0.00144096,0.001650223
US,IA,Calhoun County,IACalhoun County,0.00076184,0.000600009,0.000678823
US,IA,Carroll County,IACarroll County,0.000549954,0.000433254,0.000490936
US,IA,Cass County,IACass County,0.000286648,0.000220394,0.000250327
US,IA,Cedar County,IACedar County,0.000683881,0.000526992,0.000603193
US,IA,Cerro Gordo County,IACerro Gordo County,0.001801394,0.00135837,0.001553742
US,IA,Cherokee County,IACherokee County,0.000502897,0.000385457,0.000436221
US,IA,Chickasaw County,IAChickasaw County,0.001110026,0.000871203,0.000987143
US,IA,Clarke County,IAClarke County,0.000258673,0.000196859,0.000223026
US,IA,Clay County,IAClay County,0.000546053,0.00042032,0.000476945
US,IA,Clayton County,IAClayton County,0.00058024,0.0004636,0.000527405
US,IA,Clinton County,IAClinton County,0.000466009,0.000348385,0.00040307
US,IA,Crawford County,IACrawford County,0.00051489,0.000410232,0.000462018
US,IA,Dallas County,IADallas County,0.00077178,0.000595471,0.000674997
US,IA,Davis County,IADavis County,0.000286516,0.000210181,0.000243472
US,IA,Decatur County,IADecatur County,9.05053E-05,6.87362E-05,7.88415E-05
US,IA,Delaware County,IADelaware County,0.000834344,0.000647828,0.000741656
US,IA,Des Moines County,IADes Moines County,0.000517327,0.000397628,0.000457441
US,IA,Dickinson County,IADickinson County,0.000550279,0.000421554,0.000479394
US,IA,Dubuque County,IADubuque County,0.000493177,0.000367667,0.000423619
US,IA,Emmet County,IAEmmet County,0.000680273,0.000518871,0.000590267
US,IA,Fayette County,IAFayette County,0.000668752,0.000516657,0.000591564
US,IA,Floyd County,IAFloyd County,0.001823569,0.00138041,0.00157114
US,IA,Franklin County,IAFranklin County,0.001730886,0.001319414,0.001509363
US,IA,Fremont County,IAFremont County,0.000219889,0.000164077,0.000188366
US,IA,Greene County,IAGreene County,0.000735462,0.000582889,0.000659988
US,IA,Grundy County,IAGrundy County,0.001325555,0.001014275,0.001149876
US,IA,Guthrie County,IAGuthrie County,0.000542094,0.000419336,0.000476556
US,IA,Hamilton County,IAHamilton County,0.000963001,0.000769429,0.000869031
US,IA,Hancock County,IAHancock County,0.001325769,0.001009013,0.00114753
US,IA,Hardin County,IAHardin County,0.001225818,0.000958607,0.001088262
US,IA,Harrison County,IAHarrison County,0.000389098,0.0003086,0.000349328
US,IA,Henry County,IAHenry County,0.000544233,0.000417122,0.000479236
US,IA,Howard County,IAHoward County,0.000974143,0.000771128,0.000870861
US,IA,Humboldt County,IAHumboldt County,0.000799026,0.000615358,0.000693956
US,IA,Ida County,IAIda County,0.00054127,0.000435867,0.000489635
US,IA,Iowa County,IAIowa County,0.001029956,0.000793147,0.000902901
US,IA,Jackson County,IAJackson County,0.000471499,0.000351125,0.000403261
US,IA,Jasper County,IAJasper County,0.000691777,0.000524864,0.000595273
US,IA,Jefferson County,IAJefferson County,0.000535177,0.00040365,0.000464057
US,IA,Johnson County,IAJohnson County,0.00082378,0.00064597,0.000734488
US,IA,Jones County,IAJones County,0.000746315,0.000570624,0.000655536
US,IA,Keokuk County,IAKeokuk County,0.000629121,0.000474331,0.000543739
US,IA,Kossuth County,IAKossuth County,0.000873204,0.000661575,0.000749016
US,IA,Lee County,IALee County,0.000330294,0.000248922,0.00028705
US,IA,Linn County,IALinn County,0.000954718,0.000738518,0.000841941
US,IA,Louisa County,IALouisa County,0.000718901,0.000574072,0.00065504
US,IA,Lucas County,IALucas County,0.000227977,0.000171968,0.000196742
US,IA,Lyon County,IALyon County,0.000408985,0.000302455,0.000346797
US,IA,Madison County,IAMadison County,0.000456155,0.000349724,0.000396109
US,IA,Mahaska County,IAMahaska County,0.000456088,0.000353785,0.000403915
US,IA,Marion County,IAMarion County,0.000413674,0.000317628,0.000362177
US,IA,Marshall County,IAMarshall County,0.00095267,0.000735466,0.000833187
US,IA,Mills County,IAMills County,0.000276453,0.000201133,0.000233161
US,IA,Mitchell County,IAMitchell County,0.001604851,0.001219164,0.001385611
US,IA,Monona County,IAMonona County,0.000461705,0.000374371,0.000421898
US,IA,Monroe County,IAMonroe County,0.00025691,0.000197836,0.000226258
