StateCounty,Unknown,0-5 years,6-10 years,11+ years,Obvious signs of deterioration or distress
NMSan Miguel County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMSandoval County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMSanta Fe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMSierra County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMSocorro County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMTaos County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMTorrance County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMUnion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NMValencia County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVCarson City,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVChurchill County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVClark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVDouglas County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVElko County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVEsmeralda County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVEureka County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVHumboldt County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVLander County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVLincoln County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVLyon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVMineral County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVNye County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVPershing County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVStorey County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVWashoe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NVWhite Pine County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
NYAlbany County,0.000000000000000,-0.382635586900530,-0.232635586900531,0.194693708512523,0.394693708512522
NYAllegany County,0.000000000000000,-0.421270749754742,-0.271270749754742,0.225136050972865,0.425136050972865
NYBronx County,0.000000000000000,-0.087186209956684,-0.048466695866763,0.040712554125462,0.092352717706331
NYBroome County,0.000000000000000,-0.412508956571396,-0.262508956571396,0.218220036570619,0.418220036570621
NYCattaraugus County,0.000000000000000,-0.427330251250351,-0.277330251250351,0.230261686933017,0.430261686933017
NYCayuga County,0.000000000000000,-0.405887890938526,-0.255887890938526,0.212661987826644,0.412661987826644
NYChautauqua County,0.000000000000000,-0.419935800855932,-0.269935800855932,0.224298369440272,0.424298369440272
NYChemung County,0.000000000000000,-0.416852097554457,-0.266852097554457,0.221965077313527,0.421965077313527
NYChenango County,0.000000000000000,-0.411186925222693,-0.261186925222693,0.217081558729540,0.417081558729540
NYClinton County,0.000000000000000,-0.389680534127493,-0.239999665136654,0.199851444157666,0.399372747643925
NYColumbia County,0.000000000000000,-0.373307931023599,-0.223307931023599,0.186798176056439,0.386798176056439
NYCortland County,0.000000000000000,-0.409285509199766,-0.259285509199767,0.215433046643118,0.415433046643118
NYDelaware County,0.000000000000000,-0.402498154257677,-0.252498154257677,0.210424962809512,0.410424962809513
NYDutchess County,0.000000000000000,-0.360609578048811,-0.210615528929412,0.176419798096097,0.376410871775196
NYErie County,0.000000000000000,-0.426701152022537,-0.276701152022537,0.229541126287639,0.429541126287639
NYEssex County,0.000000000000000,-0.391103506879989,-0.241378331787670,0.201147138303223,0.400734900941700
NYFranklin County,0.000000000000000,-0.398913831425945,-0.248913831425945,0.207067521156196,0.407067521156196
NYFulton County,0.000000000000000,-0.394803933000990,-0.244803933000991,0.203942556592393,0.403942556592393
NYGenesee County,0.000000000000000,-0.418675365406098,-0.268675365406098,0.222878594335579,0.422878594335579
NYGreene County,0.000000000000000,-0.390489048690994,-0.240489048690994,0.200747034265115,0.400747034265115
NYHamilton County,0.000000000000000,-0.405008365641813,-0.255008365641813,0.212080601151877,0.412080601151876
NYHerkimer County,0.000000000000000,-0.401406376403258,-0.251406376403258,0.209396110591030,0.409396110591030
NYJefferson County,0.000000000000000,-0.389642447295331,-0.239690530945359,0.199805774239004,0.399733648763964
NYKings County,0.000000000000000,-0.182823054077414,-0.103859981258671,0.087278374480938,0.192651552097487
NYLewis County,0.000000000000000,-0.399667937704879,-0.249667937704879,0.208100030781749,0.408100030781750
NYLivingston County,0.000000000000000,-0.417293898972156,-0.267293898972156,0.221891428626612,0.421891428626612
NYMadison County,0.000000000000000,-0.404631347998296,-0.254631347998297,0.212024248174745,0.412024248174746
NYMonroe County,0.000000000000000,-0.417887577402730,-0.267887577402730,0.222558529960117,0.422558529960118
NYMontgomery County,0.000000000000000,-0.390176789736184,-0.240176789736184,0.200273121101027,0.400273121101027
NYNassau County,0.000000000000000,-0.153855960923290,-0.082921362804667,0.069666040667367,0.164443753486636
NYNew York County,0.000000000000000,-0.137941280743100,-0.078290432571640,0.065779246458290,0.145371505755272
NYNiagara County,0.000000000000000,-0.416070309705509,-0.266070309705509,0.220799035737487,0.420799035737487
NYOneida County,0.000000000000000,-0.405957855200839,-0.255957855200838,0.213231260785343,0.413231260785343
NYOnondaga County,0.000000000000000,-0.410411730490704,-0.260411730490704,0.216553293840448,0.416553293840447
NYOntario County,0.000000000000000,-0.413483414690185,-0.263483414690185,0.218904038494022,0.418904038494021
NYOrange County,0.000000000000000,-0.373609864062705,-0.223648860875622,0.187487305784980,0.387437052770472
NYOrleans County,0.000000000000000,-0.416972607306306,-0.266972607306306,0.221758927962105,0.421758927962106
NYOswego County,0.000000000000000,-0.402808336398198,-0.252808336398198,0.210484751071092,0.410484751071092
NYOtsego County,0.000000000000000,-0.401952127929594,-0.251952127929594,0.209939907096172,0.409939907096172
NYPutnam County,0.000000000000000,-0.355636424256404,-0.205646943018364,0.172630662185819,0.372614884042879
NYQueens County,0.000000000000000,-0.176434836260152,-0.097392380470267,0.081860295118152,0.187378375280879
NYRensselaer County,0.000000000000000,-0.378901647461460,-0.228901647461461,0.191668565540072,0.391668565540072
NYRichmond County,0.000000000000000,-0.225688150196627,-0.126803919131179,0.106356640453514,0.238349634365839
NYRockland County,0.000000000000000,-0.220762414288876,-0.125443593544501,0.105240477351609,0.232320084678648
NYSaratoga County,0.000000000000000,-0.385742031861588,-0.235742031861588,0.197015951083087,0.397015951083087
NYSchenectady County,0.000000000000000,-0.390522879120313,-0.240522879120314,0.200906873008256,0.400906873008256
NYSchoharie County,0.000000000000000,-0.395972525631631,-0.245972525631631,0.205137209989139,0.405137209989139
NYSchuyler County,0.000000000000000,-0.412129160418772,-0.262129160418772,0.217979608330368,0.417979608330368
NYSeneca County,0.000000000000000,-0.403162366962575,-0.253162366962575,0.210236164478109,0.410236164478109
NYSt. Lawrence County,0.000000000000000,-0.393816527169198,-0.243816527169198,0.203287781772423,0.403287781772423
NYSteuben County,0.000000000000000,-0.416919747056310,-0.266919747056310,0.221749805670391,0.421749805670392
NYSuffolk County,0.000000000000000,-0.194808724045192,-0.096162113342804,0.080444112403022,0.213186423006234
NYSullivan County,0.000000000000000,-0.400115688776227,-0.250131506569528,0.208527148975949,0.408503422285996
NYTioga County,0.000000000000000,-0.411384989287520,-0.261384989287520,0.217474487955278,0.417474487955278
NYTompkins County,0.000000000000000,-0.408811111807912,-0.258811111807912,0.215074580165176,0.415074580165176
NYUlster County,0.000000000000000,-0.376674072863814,-0.226674738470379,0.189743276136874,0.389742277727029
NYWarren County,0.000000000000000,-0.395607100784716,-0.245607100784716,0.204677067588707,0.404677067588707
NYWashington County,0.000000000000000,-0.382114547823507,-0.232114547823507,0.193980228259543,0.393980228259543
NYWayne County,0.000000000000000,-0.412504680012109,-0.262504680012109,0.218295948102138,0.418295948102138
NYWestchester County,0.000000000000000,-0.244253189623771,-0.137941661486170,0.115832853833735,0.257587808835553
NYWyoming County,0.000000000000000,-0.419292670109444,-0.269292670109444,0.223429309757776,0.423429309757777
NYYates County,0.000000000000000,-0.405850451463746,-0.255889591717305,0.212574877042018,0.412516166661679
OHAdams County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHAllen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHAshland County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHAshtabula County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHAthens County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHAuglaize County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHBelmont County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHBrown County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHButler County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHCarroll County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHChampaign County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHClark County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHClermont County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHClinton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHColumbiana County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHCoshocton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHCrawford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHCuyahoga County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHDarke County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHDefiance County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHDelaware County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHErie County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHFairfield County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHFayette County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHFranklin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHFulton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHGallia County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHGeauga County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHGreene County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHGuernsey County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHamilton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHancock County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHardin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHarrison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHenry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHighland County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHocking County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHolmes County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHHuron County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHJackson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
OHJefferson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
