StateCounty,Unknown,Properly installed with adequate anchorage,Obvious signs of deficiencies in the installation,No equipment present
UTSan Juan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTSanpete County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTSevier County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTSummit County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTTooele County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTUintah County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTUtah County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTWasatch County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTWashington County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTWayne County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTWeber County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
VAAccomack County,0.0000000000000000,-0.0344814207154587,0.0344814207154580,-0.0459557837940442
VAAlbemarle County,0.0000000000000000,-0.0303513649447464,0.0303513649447462,-0.0408888066576292
VAAlexandria City,0.0000000000000000,-0.0287715189943628,0.0287715189943620,-0.0389805640598396
VAAlleghany County,0.0000000000000000,-0.0252778640493223,0.0252778640493216,-0.0355144424029464
VAAmelia County,0.0000000000000000,-0.0322840789259879,0.0322840789259879,-0.0430511930941474
VAAmherst County,0.0000000000000000,-0.0292201374588198,0.0292201374588197,-0.0397366474167985
VAAppomattox County,0.0000000000000000,-0.0321054059220488,0.0321054059220487,-0.0432273783346305
VAArlington County,0.0000000000000000,-0.0298496922352622,0.0298496922352627,-0.0407088169138706
VAAugusta County,0.0000000000000000,-0.0312997539087159,0.0312997539087161,-0.0423504426850769
VABath County,0.0000000000000000,-0.0257772108777723,0.0257772108777719,-0.0358549082964505
VABedford County,0.0000000000000000,-0.0301557935136513,0.0301557935136518,-0.0408061457679318
VABland County,0.0000000000000000,-0.0262855660579295,0.0262855660579295,-0.0365838966028968
VABotetourt County,0.0000000000000000,-0.0282507457212995,0.0282507457212997,-0.0386538214591868
VABristol City,0.0000000000000000,-0.0251409425314831,0.0251409425314830,-0.0354787603006049
VABrunswick County,0.0000000000000000,-0.0335972644396100,0.0335972644396094,-0.0451521460009968
VABuchanan County,0.0000000000000000,-0.0229659424148780,0.0229659424148780,-0.0330726202820991
VABuckingham County,0.0000000000000000,-0.0316311892752321,0.0316311892752321,-0.0424259470348777
VABuena Vista City,0.0000000000000000,-0.0283014363259720,0.0283014363259699,-0.0384230456312572
VACampbell County,0.0000000000000000,-0.0312887089195765,0.0312887089195768,-0.0421283902565451
VACaroline County,0.0000000000000000,-0.0321414002587013,0.0321414002587013,-0.0428849378152949
VACarroll County,0.0000000000000000,-0.0285339878727879,0.0285339878727879,-0.0390831757575130
VACharles City County,0.0000000000000000,-0.0318244171929455,0.0318244171929449,-0.0425050538269953
VACharlotte County,0.0000000000000000,-0.0328480881914581,0.0328480881914579,-0.0439729339207953
VACharlottesville City,0.0000000000000000,-0.0303521564524800,0.0303521564524782,-0.0408630998023835
VAChesapeake City,0.0000000000000000,-0.0391932302802118,0.0391932302802114,-0.0515808615024367
VAChesterfield County,0.0000000000000000,-0.0329239548260486,0.0329239548260480,-0.0438311219196121
VAClarke County,0.0000000000000000,-0.0293811147594872,0.0293811147594871,-0.0397788267006198
VAColonial Heights City,0.0000000000000000,-0.0344779640329741,0.0344779640329747,-0.0459686889690490
VACovington City,0.0000000000000000,-0.0246709193447701,0.0246709193447709,-0.0349736599529984
VACraig County,0.0000000000000000,-0.0251074191956174,0.0251074191956173,-0.0351609038936513
VACulpeper County,0.0000000000000000,-0.0313034490326918,0.0313034490326922,-0.0419756432938772
VACumberland County,0.0000000000000000,-0.0314469444044366,0.0314469444044367,-0.0420107053012395
VADanville City,0.0000000000000000,-0.0323778263823142,0.0323778263823140,-0.0431216157574639
VADickenson County,0.0000000000000000,-0.0226007792450010,0.0226007792450016,-0.0327643962608521
VADinwiddie County,0.0000000000000000,-0.0326156646251192,0.0326156646251186,-0.0434775348417742
VAEssex County,0.0000000000000000,-0.0325928212274212,0.0325928212274207,-0.0437838084386895
VAFairfax City,0.0000000000000000,-0.0287662910499481,0.0287662910499487,-0.0395015745784151
VAFairfax County,0.0000000000000000,-0.0278977679386007,0.0278977679385992,-0.0380503715474844
VAFalls Church City,0.0000000000000000,-0.0286244198775762,0.0286244198775749,-0.0394058220618909
VAFauquier County,0.0000000000000000,-0.0303883609286013,0.0303883609286011,-0.0410463122842979
VAFloyd County,0.0000000000000000,-0.0276018370036134,0.0276018370036131,-0.0379194133959632
VAFluvanna County,0.0000000000000000,-0.0304485641464216,0.0304485641464212,-0.0410097163731985
VAFranklin City,0.0000000000000000,-0.0377095865774939,0.0377095865774941,-0.0498800836676426
VAFranklin County,0.0000000000000000,-0.0307233702416359,0.0307233702416359,-0.0414502121248772
VAFrederick County,0.0000000000000000,-0.0280460272669460,0.0280460272669458,-0.0383833830876479
VAFredericksburg City,0.0000000000000000,-0.0308797386536711,0.0308797386536708,-0.0413403940610695
VAGalax City,0.0000000000000000,-0.0285805918349843,0.0285805918349828,-0.0392903545896965
VAGiles County,0.0000000000000000,-0.0254040738722094,0.0254040738722097,-0.0355660137856104
VAGloucester County,0.0000000000000000,-0.0203341885466966,0.0203341885466966,-0.0271050664754103
VAGoochland County,0.0000000000000000,-0.0320405816836378,0.0320405816836378,-0.0426642721838112
VAGrayson County,0.0000000000000000,-0.0266372332036531,0.0266372332036529,-0.0369448413737797
VAGreene County,0.0000000000000000,-0.0293387029479030,0.0293387029479020,-0.0397941396344035
VAGreensville County,0.0000000000000000,-0.0347216626168257,0.0347216626168256,-0.0463886354642262
VAHalifax County,0.0000000000000000,-0.0325904851690403,0.0325904851690397,-0.0435080995263989
VAHampton City,0.0000000000000000,-0.0150413240365254,0.0150413240365255,-0.0199716936099006
VAHanover County,0.0000000000000000,-0.0321464930884893,0.0321464930884889,-0.0428874717641993
VAHarrisonburg City,0.0000000000000000,-0.0311648906419425,0.0311648906419419,-0.0422098769542582
VAHenrico County,0.0000000000000000,-0.0321082251271149,0.0321082251271150,-0.0428594395454498
VAHenry County,0.0000000000000000,-0.0294908928645055,0.0294908928645057,-0.0401044847520882
VAHighland County,0.0000000000000000,-0.0279927088141930,0.0279927088141931,-0.0380793859430868
VAHopewell City,0.0000000000000000,-0.0358576180482129,0.0358576180482124,-0.0478557464459428
VAIsle Of Wight County,0.0000000000000000,-0.0382634895295203,0.0382634895295202,-0.0507716473578316
VAJames City County,0.0000000000000000,-0.0105819153019049,0.0105819153019042,-0.0140947888453341
VAKing And Queen County,0.0000000000000000,-0.0312827626529536,0.0312827626529544,-0.0419771255081135
VAKing George County,0.0000000000000000,-0.0322437873650303,0.0322437873650308,-0.0431920748490701
VAKing William County,0.0000000000000000,-0.0344896123618876,0.0344896123618874,-0.0461990357095616
VALancaster County,0.0000000000000000,-0.0363656747810572,0.0363656747810559,-0.0484419127930634
VALee County,0.0000000000000000,-0.0233759269189567,0.0233759269189564,-0.0335070692109335
VALoudoun County,0.0000000000000000,-0.0293431397685684,0.0293431397685688,-0.0400184464600851
VALouisa County,0.0000000000000000,-0.0310801136548678,0.0310801136548680,-0.0417301509045741
VALunenburg County,0.0000000000000000,-0.0328304942008834,0.0328304942008846,-0.0439678155627677
VALynchburg City,0.0000000000000000,-0.0298119729558103,0.0298119729558100,-0.0405733242582752
VAMadison County,0.0000000000000000,-0.0293234707093327,0.0293234707093328,-0.0398717520177282
VAManassas City,0.0000000000000000,-0.0289755634314148,0.0289755634314153,-0.0393911920844221
VAManassas Park City,0.0000000000000000,-0.0286783475541095,0.0286783475541108,-0.0390265761505262
VAMartinsville City,0.0000000000000000,-0.0290755789787313,0.0290755789787311,-0.0395778009009976
VAMathews County,0.0000000000000000,-0.0270018666545165,0.0270018666545166,-0.0358380915176806
VAMecklenburg County,0.0000000000000000,-0.0340882842917863,0.0340882842917871,-0.0456744188637922
VAMiddlesex County,0.0000000000000000,-0.0383223474500120,0.0383223474500121,-0.0509718221834600
VAMontgomery County,0.0000000000000000,-0.0267510398065938,0.0267510398065931,-0.0369839602018626
VANelson County,0.0000000000000000,-0.0298283859621484,0.0298283859621480,-0.0402508305146896
VANew Kent County,0.0000000000000000,-0.0318138837493328,0.0318138837493327,-0.0426259329408192
VANewport News City,0.0000000000000000,-0.0356342547357316,0.0356342547357318,-0.0473605699273268
VANorfolk City,0.0000000000000000,-0.0302957194519115,0.0302957194519122,-0.0399227591288988
VANorthampton County,0.0000000000000000,-0.0208636118055360,0.0208636118055359,-0.0277866439081702
VANorthumberland County,0.0000000000000000,-0.0402539662417473,0.0402539662417483,-0.0535912460006185
VANorton City,0.0000000000000000,-0.0235676532359234,0.0235676532359244,-0.0338046699299088
VANottoway County,0.0000000000000000,-0.0323469283113539,0.0323469283113547,-0.0433118700051669
VAOrange County,0.0000000000000000,-0.0309621799504136,0.0309621799504127,-0.0415260428287094
VAPage County,0.0000000000000000,-0.0281870530802486,0.0281870530802488,-0.0384541505979977
VAPatrick County,0.0000000000000000,-0.0282203391338982,0.0282203391338989,-0.0387169913174780
VAPetersburg City,0.0000000000000000,-0.0341755765058900,0.0341755765058902,-0.0453596397664420
VAPittsylvania County,0.0000000000000000,-0.0322601265479742,0.0322601265479741,-0.0430538255126937
VAPoquoson City,0.0000000000000000,-0.0128224897297814,0.0128224897297815,-0.0169781888874573
VAPortsmouth City,0.0000000000000000,-0.0167521683356753,0.0167521683356757,-0.0220243668405261
VAPowhatan County,0.0000000000000000,-0.0317249060345697,0.0317249060345701,-0.0422625036561717
VAPrince Edward County,0.0000000000000000,-0.0320717778545422,0.0320717778545423,-0.0431179720387956
VAPrince George County,0.0000000000000000,-0.0345823296827120,0.0345823296827119,-0.0462243077063277
VAPrince William County,0.0000000000000000,-0.0288065021906386,0.0288065021906381,-0.0389655357896295
VAPulaski County,0.0000000000000000,-0.0284535394992583,0.0284535394992582,-0.0389822351177018
VARadford City,0.0000000000000000,-0.0279914714152123,0.0279914714152127,-0.0383616744176539
VARappahannock County,0.0000000000000000,-0.0279505890574950,0.0279505890574951,-0.0383116396795606
VARichmond City,0.0000000000000000,-0.0329960816515160,0.0329960816515174,-0.0439388096673854
VARichmond County,0.0000000000000000,-0.0361614842653259,0.0361614842653264,-0.0486208627252090
VARoanoke City,0.0000000000000000,-0.0282754426289896,0.0282754426289900,-0.0386862705911014
VARoanoke County,0.0000000000000000,-0.0279871915423681,0.0279871915423680,-0.0383781448362038
VARockbridge County,0.0000000000000000,-0.0294365737233827,0.0294365737233822,-0.0396772866485056
VARockingham County,0.0000000000000000,-0.0312961021234376,0.0312961021234375,-0.0424160102995944
VARussell County,0.0000000000000000,-0.0256865778648410,0.0256865778648414,-0.0359487766213281
VASalem City,0.0000000000000000,-0.0274255506624373,0.0274255506624377,-0.0378005984388269
VAScott County,0.0000000000000000,-0.0242916083139154,0.0242916083139155,-0.0345776518153588
VAShenandoah County,0.0000000000000000,-0.0280994926703391,0.0280994926703386,-0.0383855622446015
VASmyth County,0.0000000000000000,-0.0271909626185219,0.0271909626185214,-0.0374829667589435
VASouthampton County,0.0000000000000000,-0.0367674610089469,0.0367674610089472,-0.0489039977547219
VASpotsylvania County,0.0000000000000000,-0.0312915422183125,0.0312915422183131,-0.0417144320526891
VAStafford County,0.0000000000000000,-0.0294562786749022,0.0294562786749026,-0.0397426994628138
VAStaunton City,0.0000000000000000,-0.0314534116018126,0.0314534116018119,-0.0424706333678779
VASuffolk City,0.0000000000000000,-0.0325998152908729,0.0325998152908726,-0.0432035551811464
VASurry County,0.0000000000000000,-0.0375851979585705,0.0375851979585711,-0.0499927420644714
VASussex County,0.0000000000000000,-0.0350925106186203,0.0350925106186191,-0.0469904487418819
VATazewell County,0.0000000000000000,-0.0258642838249712,0.0258642838249705,-0.0361242071435700
VAVirginia Beach City,0.0000000000000000,-0.0391529596847863,0.0391529596847859,-0.0518113252287781
VAWarren County,0.0000000000000000,-0.0272065246706671,0.0272065246706663,-0.0374948419234882
VAWashington County,0.0000000000000000,-0.0272091297045899,0.0272091297045898,-0.0375533582741493
VAWaynesboro City,0.0000000000000000,-0.0315289361734843,0.0315289361734830,-0.0425697273870186
VAWestmoreland County,0.0000000000000000,-0.0204619110008272,0.0204619110008273,-0.0273371830258525
VAWilliamsburg City,0.0000000000000000,-0.0361735811786753,0.0361735811786745,-0.0484426310125166
VAWinchester City,0.0000000000000000,-0.0274059495240681,0.0274059495240682,-0.0377219202648081
VAWise County,0.0000000000000000,-0.0231981224517399,0.0231981224517401,-0.0334944348572327
VAWythe County,0.0000000000000000,-0.0282250139110687,0.0282250139110685,-0.0386893580144372
VAYork County,0.0000000000000000,-0.0258589765781672,0.0258589765781674,-0.0343716278368775
VTAddison County,0.0000000000000000,-0.0354530845964991,0.0354530845964995,-0.0467831560903825
VTBennington County,0.0000000000000000,-0.0333769457287164,0.0333769457287170,-0.0444301994487345
VTCaledonia County,0.0000000000000000,-0.0333612804115300,0.0333612804115300,-0.0441539938355627
VTChittenden County,0.0000000000000000,-0.0352567035408574,0.0352567035408571,-0.0466708633408194
VTEssex County,0.0000000000000000,-0.0315547949317930,0.0315547949317929,-0.0417227108961601
VTFranklin County,0.0000000000000000,-0.0330630643062682,0.0330630643062688,-0.0440577434198016
VTGrand Isle County,0.0000000000000000,-0.0395939928739676,0.0395939928739679,-0.0522294617468857
VTLamoille County,0.0000000000000000,-0.0316084855153825,0.0316084855153831,-0.0420656401177300
VTOrange County,0.0000000000000000,-0.0335464377331884,0.0335464377331884,-0.0445359667982044
VTOrleans County,0.0000000000000000,-0.0337008366334168,0.0337008366334168,-0.0443597205859749
VTRutland County,0.0000000000000000,-0.0326587041150599,0.0326587041150603,-0.0436027973855536
VTWashington County,0.0000000000000000,-0.0322936384149157,0.0322936384149164,-0.0430387528634910
VTWindham County,0.0000000000000000,-0.0340781144847190,0.0340781144847182,-0.0449620042658836
VTWindsor County,0.0000000000000000,-0.0332270378044068,0.0332270378044064,-0.0442098341776788
WAAdams County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAAsotin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WABenton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAChelan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAClallam County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAClark County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAColumbia County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WACowlitz County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WADouglas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAFerry County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAFranklin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
WAGarfield County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
