State,County,WS Rates
OR,Klamath County,0.0
OR,Lake County,0.0
OR,Lane County,0.0
OR,Lincoln County,0.0
OR,Linn County,0.0
OR,Malheur County,0.0
OR,Marion County,0.0
OR,Morrow County,0.0
OR,Multnomah County,0.0
OR,Polk County,0.0
OR,Sherman County,0.0
OR,Tillamook County,0.0
OR,Umatilla County,0.0
OR,Union County,0.0
OR,Wallowa County,0.0
OR,Wasco County,0.0
OR,Washington County,0.0
OR,Wheeler County,0.0
OR,Yamhill County,0.0
PA,Adams County,9.06598815546709e-05
PA,Allegheny County,1.603711252305781e-05
PA,Armstrong County,1.543452725523064e-05
PA,Beaver County,1.336470457439942e-05
PA,Bedford County,2.6283101341426003e-05
PA,Berks County,0.00011586085722742619
PA,Blair County,2.325328270231318e-05
PA,Bradford County,2.7798012557916028e-05
PA,Bucks County,0.00022137890660809165
PA,Butler County,1.310889938328476e-05
PA,Cambria County,1.8792317316735797e-05
PA,Cameron County,1.472161080865634e-05
PA,Carbon County,6.508924126275247e-05
PA,Centre County,2.450252946818554e-05
PA,Chester County,0.00019214022840751918
PA,Clarion County,1.246637649977577e-05
PA,Clearfield County,1.7031848070410518e-05
PA,Clinton County,2.1598596754623255e-05
PA,Columbia County,4.926598684275121e-05
PA,Crawford County,1.3042480428389296e-05
PA,Cumberland County,6.322685849069263e-05
PA,Dauphin County,7.314516862153817e-05
PA,Delaware County,0.0002422519523751671
PA,Elk County,1.3731816761215625e-05
PA,Erie County,1.8903114429830085e-05
PA,Fayette County,2.0560427665735778e-05
PA,Forest County,9.312473285678943e-06
PA,Franklin County,5.317958752354933e-05
PA,Fulton County,2.9495648810484564e-05
PA,Greene County,1.7651385776903536e-05
PA,Huntingdon County,2.6513107068277586e-05
PA,Indiana County,1.6839050237635953e-05
PA,Jefferson County,1.3930765770254892e-05
PA,Juniata County,3.5354291155776125e-05
PA,Lackawanna County,4.706616198388678e-05
PA,Lancaster County,0.0001557953216643493
PA,Lawrence County,1.3585025221966188e-05
PA,Lebanon County,0.00011054575160338758
PA,Lehigh County,0.00012435076748665427
PA,Luzerne County,4.683842232713289e-05
PA,Lycoming County,3.0080963722024502e-05
PA,McKean County,8.525470734911463e-06
PA,Mercer County,1.3562809090036173e-05
PA,Mifflin County,3.0281852216118367e-05
PA,Monroe County,6.982805423846722e-05
PA,Montgomery County,0.00018598708533977434
PA,Montour County,5.327198481285114e-05
PA,Northampton County,0.00013520556094406206
PA,Northumberland County,5.4870851659854505e-05
PA,Perry County,4.830161312968563e-05
PA,Philadelphia County,0.00024231109849010376
PA,Pike County,7.367517870263143e-05
PA,Potter County,1.3669393934526603e-05
PA,Schuylkill County,5.529628203929645e-05
PA,Snyder County,4.9469909039393426e-05
PA,Somerset County,2.6723913076004408e-05
PA,Sullivan County,3.2423093127301644e-05
PA,Susquehanna County,3.735887067271704e-05
PA,Tioga County,1.901488037794007e-05
PA,Union County,4.741499038884513e-05
PA,Venango County,1.004806433436361e-05
PA,Warren County,9.567950633724278e-06
PA,Washington County,1.7750143462467513e-05
PA,Wayne County,5.1940765409133e-05
PA,Westmoreland County,1.907624782113689e-05
PA,Wyoming County,4.0679893866682496e-05
PA,York County,0.00011626789483098919
RI,Bristol County,0.001477184153696791
RI,Kent County,0.0009703425663405434
RI,Newport County,0.0017993832052989652
RI,Providence County,0.000831570064738012
RI,Washington County,0.0011269309341852963
SD,Aurora County,0.0
SD,Beadle County,0.0
SD,Bennett County,0.0
SD,Bon Homme County,0.0
SD,Brookings County,0.0
SD,Brown County,0.0
SD,Brule County,0.0
SD,Buffalo County,0.0
SD,Butte County,0.0
SD,Campbell County,0.0
SD,Charles Mix County,0.0
SD,Clark County,0.0
SD,Clay County,0.0
SD,Codington County,0.0
SD,Corson County,0.0
SD,Custer County,0.0
SD,Davison County,0.0
SD,Day County,0.0
SD,Deuel County,0.0
SD,Dewey County,0.0
SD,Douglas County,0.0
SD,Edmunds County,0.0
SD,Fall River County,0.0
SD,Faulk County,0.0
SD,Grant County,0.0
SD,Gregory County,0.0
SD,Haakon County,0.0
SD,Hamlin County,0.0
SD,Hand County,0.0
SD,Hanson County,0.0
SD,Harding County,0.0
SD,Hughes County,0.0
SD,Hutchinson County,0.0
SD,Hyde County,0.0
SD,Jackson County,0.0
SD,Jerauld County,0.0
SD,Jones County,0.0
SD,Kingsbury County,0.0
SD,Lake County,0.0
SD,Lawrence County,0.0
SD,Lincoln County,0.0
SD,Lyman County,0.0
SD,Marshall County,0.0
SD,McCook County,0.0
SD,McPherson County,0.0
SD,Meade County,0.0
SD,Mellette County,0.0
SD,Miner County,0.0
SD,Minnehaha County,0.0
SD,Moody County,0.0
SD,Pennington County,0.0
SD,Perkins County,0.0
SD,Potter County,0.0
SD,Roberts County,0.0
SD,Sanborn County,0.0
SD,Shannon County,0.0
SD,Spink County,0.0
SD,Stanley County,0.0
SD,Sully County,0.0
SD,Todd County,0.0
SD,Tripp County,0.0
SD,Turner County,0.0
SD,Union County,0.0
SD,Walworth County,0.0
SD,Yankton County,0.0
SD,Ziebach County,0.0
TN,Anderson County,0.0
TN,Bedford County,0.0
TN,Benton County,0.0
TN,Bledsoe County,0.0
TN,Blount County,0.0
TN,Bradley County,0.0
TN,Campbell County,0.0
TN,Cannon County,0.0
TN,Carroll County,0.0
TN,Carter County,0.0
TN,Cheatham County,0.0
TN,Chester County,0.0
TN,Claiborne County,0.0
TN,Clay County,0.0
TN,Cocke County,0.0
TN,Coffee County,0.0
TN,Crockett County,0.0
TN,Cumberland County,0.0
TN,Davidson County,0.0
TN,Decatur County,0.0
TN,DeKalb County,0.0
TN,Dickson County,0.0
TN,Dyer County,0.0
TN,Fayette County,0.0
TN,Fentress County,0.0
TN,Franklin County,0.0
TN,Gibson County,0.0
TN,Giles County,0.0
TN,Grainger County,0.0
TN,Greene County,0.0
TN,Grundy County,0.0
TN,Hamblen County,0.0
TN,Hamilton County,0.0
TN,Hancock County,0.0
TN,Hardeman County,0.0
TN,Hardin County,0.0
TN,Hawkins County,0.0
TN,Haywood County,0.0
TN,Henderson County,0.0
TN,Henry County,0.0
TN,Hickman County,0.0
TN,Houston County,0.0
TN,Humphreys County,0.0
TN,Jackson County,0.0
TN,Jefferson County,0.0
TN,Johnson County,0.0
TN,Knox County,0.0
TN,Lake County,0.0
TN,Lauderdale County,0.0
TN,Lawrence County,0.0
TN,Lewis County,0.0
TN,Lincoln County,0.0
TN,Loudon County,0.0
TN,Macon County,0.0
TN,Madison County,0.0
TN,Marion County,0.0
TN,Marshall County,0.0
TN,Maury County,0.0
TN,McMinn County,0.0
TN,McNairy County,0.0
TN,Meigs County,0.0
TN,Monroe County,0.0
TN,Montgomery County,0.0
TN,Moore County,0.0
TN,Morgan County,0.0
TN,Obion County,0.0
TN,Overton County,0.0
TN,Perry County,0.0
TN,Pickett County,0.0
TN,Polk County,0.0
TN,Putnam County,0.0
TN,Rhea County,0.0
TN,Roane County,0.0
TN,Robertson County,0.0
TN,Rutherford County,0.0
TN,Scott County,0.0
TN,Sequatchie County,0.0
TN,Sevier County,0.0
TN,Shelby County,0.0
TN,Smith County,0.0
TN,Stewart County,0.0
TN,Sullivan County,0.0
TN,Sumner County,0.0
TN,Tipton County,0.0
TN,Trousdale County,0.0
TN,Unicoi County,0.0
TN,Union County,0.0
TN,Van Buren County,0.0
TN,Warren County,0.0
TN,Washington County,0.0
TN,Wayne County,0.0
TN,Weakley County,0.0
TN,White County,0.0
TN,Williamson County,0.0
TN,Wilson County,0.0
UT,Beaver County,0.0
UT,Box Elder County,0.0
UT,Cache County,0.0
UT,Carbon County,0.0
UT,Daggett County,0.0
UT,Davis County,0.0
UT,Duchesne County,0.0
UT,Emery County,0.0
UT,Garfield County,0.0
UT,Grand County,0.0
UT,Iron County,0.0
UT,Juab County,0.0
UT,Kane County,0.0
UT,Millard County,0.0
UT,Morgan County,0.0
UT,Piute County,0.0
UT,Rich County,0.0
UT,Salt Lake County,0.0
UT,San Juan County,0.0
UT,Sanpete County,0.0
UT,Sevier County,0.0
UT,Summit County,0.0
UT,Tooele County,0.0
UT,Uintah County,0.0
UT,Utah County,0.0
UT,Wasatch County,0.0
UT,Washington County,0.0
UT,Wayne County,0.0
UT,Weber County,0.0
VT,Addison County,8.367573859618157e-05
VT,Bennington County,0.0001007797304433781
VT,Caledonia County,8.149092214891006e-05
VT,Chittenden County,8.054844355114604e-05
VT,Essex County,7.526712795969655e-05
VT,Franklin County,5.4346162912731846e-05
VT,Grand Isle County,0.000138997144189417
VT,Lamoille County,5.255044855454391e-05
VT,Orange County,9.037994695591823e-05
VT,Orleans County,6.952552093796825e-05
VT,Rutland County,8.104241579160927e-05
VT,Washington County,6.84593668787468e-05
VT,Windham County,0.0001244915242328385
VT,Windsor County,0.00010331667910976996
WA,Adams County,0.0
WA,Asotin County,0.0
WA,Benton County,0.0
WA,Chelan County,0.0
WA,Clallam County,0.0
WA,Clark County,0.0
WA,Columbia County,0.0
WA,Cowlitz County,0.0
WA,Douglas County,0.0
WA,Ferry County,0.0
WA,Franklin County,0.0
WA,Garfield County,0.0
WA,Grant County,0.0
WA,Grays Harbor County,0.0
WA,Island County,0.0
WA,Jefferson County,0.0
WA,King County,0.0
WA,Kitsap County,0.0
WA,Kittitas County,0.0
WA,Klickitat County,0.0
WA,Lewis County,0.0
WA,Lincoln County,0.0
WA,Mason County,0.0
WA,Okanogan County,0.0
WA,Pacific County,0.0
WA,Pend Oreille County,0.0
WA,Pierce County,0.0
WA,San Juan County,0.0
WA,Skagit County,0.0
WA,Skamania County,0.0
WA,Snohomish County,0.0
WA,Spokane County,0.0
WA,Stevens County,0.0
WA,Thurston County,0.0
WA,Wahkiakum County,0.0
WA,Walla Walla County,0.0
WA,Whatcom County,0.0
WA,Whitman County,0.0
WA,Yakima County,0.0
WI,Adams County,0.0
WI,Ashland County,0.0
WI,Barron County,0.0
WI,Bayfield County,0.0
WI,Brown County,0.0
WI,Buffalo County,0.0
WI,Burnett County,0.0
WI,Calumet County,0.0
WI,Chippewa County,0.0
WI,Clark County,0.0
WI,Columbia County,0.0
WI,Crawford County,0.0
WI,Dane County,0.0
WI,Dodge County,0.0
WI,Door County,0.0
WI,Douglas County,0.0
WI,Dunn County,0.0
WI,Eau Claire County,0.0
WI,Florence County,0.0
WI,Fond du Lac County,0.0
WI,Forest County,0.0
WI,Grant County,0.0
WI,Green County,0.0
WI,Green Lake County,0.0
WI,Iowa County,0.0
WI,Iron County,0.0
WI,Jackson County,0.0
WI,Jefferson County,0.0
WI,Juneau County,0.0
WI,Kenosha County,0.0
WI,Kewaunee County,0.0
WI,La Crosse County,0.0
WI,Lafayette County,0.0
WI,Langlade County,0.0
WI,Lincoln County,0.0
WI,Manitowoc County,0.0
WI,Marathon County,0.0
WI,Marinette County,0.0
WI,Marquette County,0.0
WI,Menominee County,0.0
WI,Milwaukee County,0.0
WI,Monroe County,0.0
WI,Oconto County,0.0
WI,Oneida County,0.0
WI,Outagamie County,0.0
WI,Ozaukee County,0.0
WI,Pepin County,0.0
WI,Pierce County,0.0
WI,Polk County,0.0
WI,Portage County,0.0
WI,Price County,0.0
WI,Racine County,0.0
WI,Richland County,0.0
WI,Rock County,0.0
WI,Rusk County,0.0
WI,Sauk County,0.0
WI,Sawyer County,0.0
WI,Shawano County,0.0
WI,Sheboygan County,0.0
WI,St. Croix County,0.0
WI,Taylor County,0.0
WI,Trempealeau County,0.0
WI,Vernon County,0.0
WI,Vilas County,0.0
WI,Walworth County,0.0
WI,Washburn County,0.0
WI,Washington County,0.0
WI,Waukesha County,0.0
WI,Waupaca County,0.0
WI,Waushara County,0.0
WI,Winnebago County,0.0
WI,Wood County,0.0
WV,Barbour County,2.4808634482716458e-05
WV,Berkeley County,7.40115202850331e-05
WV,Boone County,1.7308669512011e-05
WV,Braxton County,1.7476635314377668e-05
WV,Brooke County,1.2681300563831374e-05
WV,Cabell County,1.3721726122492378e-05
WV,Calhoun County,1.2159014465909697e-05
WV,Clay County,1.526202075156256e-05
WV,Doddridge County,1.227859306566249e-05
WV,Fayette County,2.218369535527304e-05
WV,Gilmer County,1.3527713028472777e-05
WV,Grant County,3.2829921100867814e-05
WV,Greenbrier County,3.5752145696109046e-05
WV,Hampshire County,3.5237295250350036e-05
WV,Hancock County,1.2256281324469877e-05
WV,Hardy County,4.2431631613523365e-05
WV,Harrison County,2.135738301624782e-05
WV,Jackson County,1.3163597076395503e-05
WV,Jefferson County,9.084082028997043e-05
WV,Kanawha County,1.6330815333466975e-05
WV,Lewis County,2.0181678658812513e-05
WV,Lincoln County,1.3103522183127113e-05
WV,Logan County,1.8091462218734065e-05
WV,Marion County,1.9631449036476512e-05
WV,Marshall County,1.238967383870065e-05
WV,Mason County,1.2900740035071744e-05
WV,McDowell County,2.4775421190746908e-05
WV,Mercer County,3.787216328081049e-05
WV,Mineral County,2.8293135087780915e-05
WV,Mingo County,1.853672653491226e-05
WV,Monongalia County,1.998824727669347e-05
WV,Monroe County,4.5356942500438e-05
WV,Morgan County,3.5071777505829e-05
WV,Nicholas County,2.261060704039623e-05
WV,Ohio County,1.3101244509852868e-05
WV,Pendleton County,3.793459614960628e-05
WV,Pleasants County,1.1236764309262809e-05
WV,Pocahontas County,2.8276145818453725e-05
WV,Preston County,2.1904684357362005e-05
WV,Putnam County,1.2626734117614969e-05
WV,Raleigh County,2.709490532596921e-05
WV,Randolph County,2.6086315374749042e-05
WV,Ritchie County,1.1768414857128481e-05
WV,Roane County,1.3065634967582114e-05
WV,Summers County,3.554837000384696e-05
WV,Taylor County,2.350821848043337e-05
WV,Tucker County,2.5474432516268603e-05
WV,Tyler County,1.1983287740753537e-05
WV,Upshur County,2.3105819173011152e-05
WV,Wayne County,1.3655150067743585e-05
WV,Webster County,2.1400960490402686e-05
WV,Wetzel County,1.2211566666516452e-05
WV,Wirt County,1.1842512308267668e-05
WV,Wood County,1.3049500742834133e-05
WV,Wyoming County,2.2556462247320094e-05
WY,Albany County,0.0
WY,Big Horn County,0.0
WY,Campbell County,0.0
WY,Carbon County,0.0
WY,Converse County,0.0
WY,Crook County,0.0
WY,Fremont County,0.0
WY,Goshen County,0.0
WY,Hot Springs County,0.0
WY,Johnson County,0.0
WY,Laramie County,0.0
WY,Lincoln County,0.0
WY,Natrona County,0.0
WY,Niobrara County,0.0
WY,Park County,0.0
WY,Platte County,0.0
WY,Sheridan County,0.0
WY,Sublette County,0.0
WY,Sweetwater County,0.0
WY,Teton County,0.0
WY,Uinta County,0.0
WY,Washakie County,0.0
WY,Weston County,0.0
