firm_id,firm_name,master_firm_id
6205,A. DUNN SYSTEMS CORPORATION O/A AXIS COMPUTING TECHNOLOGIES,6205
12114,A. GASCON CONSULTANT INC.,12114
9734,A. MENARINI INDUSTRIE FARMACEUTICHE RIUNITE SRL.,9734
4856,A.J BEKE TECHNOLOGIES INC,4856
2236,A.L.E. ACCOUNTING SOLUTIONS INC.,2236
26828,A.T. BIOPOWER COMPANY LIMITED,26828
22156,A1 Tool Corp Inc,22156
4718,A10 NETWORKS INC,4718
19250,A2 MILK COMPANY A SIDE,19250
11511,A2A SPA,11511
842,A2A WEB SOLUTIONS INC.,842
3890,A2DOMINION HOUSING GROUP LIMITED,3890
12200,A2G GROUP LIMITED,12200
2139,AA PLC,2139
17206,AAA FLAG & BANNER MANUFACTURING,17206
25301,AAC Enterprises Oracle Lighting,25301
31620,AAI Holdings,31620
11806,AANICCA VENTURES INC D.B.A. ADCOMMUNAL,11806
27414,AAREAL BANK AG,27414
10455,AARIALIFE TECHNOLOGIES INC,10455
1642,AARON HOLMES O/A RIGID SOLUTIONS AND VOIP4ME,1642
29823,AARON RAMSDALE,29823
2478,AARUSH CONSULTING INC,2478
23051,AASK Enterprises Inc dba Tots to Teens,23051
6224,AASKI TECHNOLOGY INC AND COSOCLOUD,6224
10502,AB,10502
28824,AB Biotech Engineering LLC,28824
22823,AB DYNAMICS PLC,22823
837,AB ELECTROLUX,837
10498,AB EUROVIA LIETUVA,10498
21625,AB INBEV,21625
28915,AB TEST 01,28915
28928,AB TEST ISLAND HOSPITALITY,28928
6640,AB VOLVO,6640
12225,AB WELLNESS,12225
10772,ABA ACADEMY INC.,10772
28643,ABAC SOLUTIONS MANAGER S.À R.L,28643
18969,ABACUS FINANCIAL SERVICES,18969
13735,ABACUS HUMAN RESSOUCES,13735
18115,ABACUS PLC,18115
12023,ABANCA CORPORACION BANCARIA S.A.,12023
13548,"ABAY, INC.",13548
26907,ABBISKO CAYMAN ISLAND LIMITED,26907
2736,ABBPE CAPITAL MANAGEMENT PRIVATE LIMITED,2736
24850,ABC (TEST),24850
5002,ABC CAPITAL,5002
18672,ABC CORP,18672
13501,ABC INC,13501
13484,ABC INC.,13484
19044,ABC TEST,19044
24957,ABCD,24957
31222,"ABCOM Computer Rental, Inc",31222
12688,ABEDINI NORRIS CONSULTING INC,12688
12357,ABEDINI NORRIS CONSULTING INC.,12357
29648,ABELMAN FRAYNE SCHWAB,29648
5445,ABENGOA,5445
5442,ABENGOA S.A.,5442
22271,ABERCROMBIE & KENT LIMITED,22271
18589,ABERTIS,18589
9732,ABF PAN ASIA BOND INDEX FUND,9732
3527,ABICH INC.,3527
21637,ABIONYX,21637
3105,ABIPA CANADA INC.,3105
975,ABLE CARE HOMES 1,975
31223,"Able Freight Services, LLC",31223
14957,ABN AMRO GROUP N.V.,14957
24994,ABOUT YOU HOLDING AG,24994
5439,ABOVE ALL PARKS,5439
5024,Above All Parks LLC,5024
26363,Above Rinaldi Labs Inc,26363
31007,ABOVE THE BELOW LTD,31007
22270,ABP (JERSEY) LIMITED,22270
23340,Abretec Group LLC RPB Safety LLC RPB Manufacturing LLC RPB IP LLC RPB Safety Ltd,23340
5129,ABS ENGINEERING INC.,5129
9139,ABS GROUP INC,9139
12559,ABSA GROUP LIMITED,12559
15141,ABSA GROUP LTD,15141
23125,ABSOLUTE BEAUTY LLC,23125
11901,ABSOLUTE CAPITAL PARTNERS,11901
13494,ABSOLUTE FUNDS (INCLUDING ABSOLUTE OCTAND FUNDS & OTHERS),13494
3836,ABSOLUTE HEARING CARE INC.,3836
13493,ABSOLUTE OCTANE MASTER FUND LIMITED,13493
6894,ABSOLUTE RESPIRATORY SERVICES INC.,6894
20802,ABSORPTION PHARMACEUTICALS,20802
20937,ABSS ADVENTURE LLC DBA ALTITUDE SUGARLAND,20937
24846,ABSS Manufacturing Co Inc Becmed LLC,24846
2863,ABTRON COMPUTER SERVICES INC,2863
5705,ABU DHABI COMMERCIAL BANK,5705
3519,ABU DHABI FINANCIAL GROUP LLC,3519
1367,ABU DHABI ISLAMIC BANK,1367
14028,ABU DHABI NATIONAL ENERGY COMPANY,14028
12820,ABUNDANCE NATURALLY LTD.,12820
13205,ABYAR CONSULTING INC. O/B RAKIBUL HASSAN,13205
18629,ABZORB GROUP LTD,18629
14605,AC CAPITAL,14605
1148,AC EAGLE ENTERPRISES LTD.,1148
5038,AC III GROUP INC.,5038
28667,AC IMMUNE SA,28667
3540,AC TESLA INC.,3540
12647,ACA CONTROL SYSTEMS LTD.,12647
21770,ACA MANAGER (MAURITIUS) LIMITED,21770
17159,ACACIA PHARMA GROUP PLC,17159
13381,ACACIA POWER SOLUTIONS INC.,13381
16673,ACACIA RESEARCH CORPORATION,16673
26132,ACADEMY EXPRESS LLC,26132
17066,ACADEMY SPORTS  & OUTDOORS,17066
11243,ACAM SOLUTIONS INC,11243
13275,"ACAPPELLA IN HOME CARE, PLC",13275
9563,ACASTI PHARMA INC.,9563
6213,ACCARDI SCHAEFFERS & ASSOCIATES LIMITED,6213
2353,ACCELERA CANADA LTD.,2353
4200,ACCELERANCE INC,4200
23619,Accelerated Growth Advisors LLC,23619
3838,ACCELERATED GROWTH TECHNOLOGY LLC,3838
11714,ACCELEWARE LTD,11714
16657,ACCELEWARE LTD.,16657
17733,ACCELL GROUP,17733
3102,ACCELL TÉLÉSYSTÈMES INC.,3102
15617,ACCESORIOS GLOBALES S.A.,15617
3077,ACCESS 2 NETWORKS INC.,3077
28687,ACCESS ASIA MINING PTE LTD,28687
26756,ACCESS INTELLIGENCE PLC,26756
1451,ACCESS PERSONNEL RESOURCES INC. O/B RAJWINDER JOHAL,1451
23915,Access Unlimited USA Inc,23915
22889,ACCESSBANK CJSC,22889
4712,ACCESSI BRAND,4712
26128,ACCIAIERIE BELTRAME,26128
23079,ACCIAIERIE VALBRUNA SPA,23079
11789,ACCIO ANALYTICS INC,11789
1289,ACCION LABS CANADA INC,1289
6686,ACCIONA,6686
9494,ACCIONES& VALORES COMISIONISTA DE BOLSA,9494
24736,Acclivix Inc,24736
5495,ACCOMO INC.,5495
15983,ACCOR,15983
28895,ACCORD FINANCIAL,28895
4877,ACCORD HEALTHCARE INC.,4877
17075,ACCOUNTABLE HEALTHCARE HOLDING,17075
5762,ACCOUNTIVITY INC.,5762
13955,ACCROL GROUP,13955
6861,ACCSCIENT LLC,6861
19221,ACCU-CARE SUPPLY INC,19221
4729,ACCUFIRE,4729
23116,Accuire LLC Samuel Hale LLC,23116
9975,ACCUMEN INC,9975
9532,ACCURATE ACCOUNTING & CONSULTING GROUP INC.,9532
3737,ACCURATE DORWIN LTD.,3737
22223,"ACCURATE PERSONNEL, LLC",22223
23948,"ACCURIDE GROUP HOLDINGS, INC.",23948
25550,Accusteel Inc,25550
859,"ACCUTRAD LANGUAGE SOLUTIONS, INC.",859
3216,ACDL COMPUTERS INC.,3216
28870,"ACE PARKING MANAGEMENT, INC.",28870
28619,Ace Recreational Equipment and Services Ltd,28619
16909,ACEA,16909
2214,ACEA SPA,2214
24800,"ACEITES DEL SUR-COOSUR, S.A. - ACESUR",24800
5648,ACENSI CANADA,5648
21784,ACER FINANCE,21784
29040,ACER Global,29040
20922,"ACERINOX, S.A",20922
20915,"ACERINOX, S.A.",20915
5904,ACERO ENGINEERING INC.,5904
13187,ACERUS PHARMACEUTICALS CORPORATION,13187
15144,ACG ADVISORS (UK) LLP,15144
3596,ACG ALPINE CONSULTING GROUP INC,3596
2056,ACH COLOMBIA S.A.,2056
1553,ACH ENGINEERING INC.,1553
4740,ACH NICARAGUA S.A.,4740
26884,Achieve Gymnastics Inc dba Sports Inc,26884
25088,ACHILLES THERAPEUTICS LTD,25088
3708,ACHMEA B.V.,3708
14276,ACHMEA INVESTEMENT MANAGEMENT,14276
1907,ACHRAF RAHALI CONSULTATION,1907
24391,ACIERTO INMOBILIARIO,24391
22364,"ACITURRI AERONAUTICA, S.L.",22364
24640,ACLC,24640
22261,ACLEDA BANK PLC,22261
25522,"ACM HUMAN RESOURCES, LLC",25522
3696,ACOB PROJECT CONSULTING INC,3696
11242,Acon USA Inc,11242
2348,ACONTO FINANCIAL GROUP INC.,2348
10601,ACORI INC.,10601
14932,ACORN HOLDINGS B.V.,14932
23676,"ACOSTA VERDE, S.A.B.",23676
23675,"ACOSTA VERDE, S.A.B. DE C.V.",23675
24470,ACOTEC SCIENTIFIC HOLDINGS LIMITED,24470
12320,ACOUSTIC CARE LTD.,12320
18567,ACQUE POTABILI,18567
2622,ACQUE POTABILI SPA,2622
23514,ACQUEDOTTO PUGLIESE,23514
15950,ACQUEDOTTO PUGLIESE SPA,15950
3667,ACQUENCE SOLUTIONS INC.,3667
6225,ACQUIA INC,6225
18131,ACQUISITION PDS,18131
21659,ACR II ALUMINIUM GROUP COOPERTIEF U.A. - ALUDIUM,21659
19134,ACR III CONSTRUCTION HOLDINGS BV,19134
12726,ACRA RE LTD,12726
24324,Acreage Pharms Ltd,24324
26996,ACRES100 CAPITAL MANAGEMENT PTE LTD,26996
6805,ACRIOS CONSULTING INC.,6805
20964,ACRO GRAVITY ACADEMY LLC,20964
20976,ACRO GRAVITY ACADEMY LLC 2,20976
2625,ACROBAT TELECOM INC.,2625
10563,ACRONIS AG,10563
21644,Acronium Technologies LLC,21644
3197,ACROTECHNIQUE INTERNATIONAL INC,3197
17139,ACRUX LTD,17139
25884,ACSM AGAM SPA,25884
15641,ACTEON GROUP LTD,15641
20412,ACTIA,20412
13914,ACTIADVISORS,13914
18768,ACTION ATHLETICS,18768
28647,Action Athletics LLC,28647
27051,ACTION COMPOSITES INTERNATIONAL LIMITED,27051
31017,"Action Point, LLC, a Delaware limited liability company (f/k/a Action Point, Inc.) and Arbres, LLC, a Delaware limited liability company (f/k/a Arbres, Inc.)",31017
3777,ACTION SST INC.,3777
22545,Action Traders Ltd and Infinity Cycle Works Ltd,22545
16073,"ACTION TRADERS LTD, INFINITY CYCLES LTD",16073
6226,ACTIONET INC,6226
24382,ACTIS ENERGY OKAVANGO MAURITIUS LIMITED,24382
12916,ACTIVATION PRODUCTS CAN INC. & ANDREAS SEED OIL LLC USA,12916
6948,ACTIVCOOP COOPERATIVE,6948
2016,ACTIVE AND INNOVATIVE INC.,2016
21719,ACTIVE CAPITAL REINSURANCE LTDA BARBADOS,21719
11177,ACTIVE EARTH ENGINEERING LTD,11177
14427,ACTIVE ENERGY GROUP PLC,14427
26140,ACTIVE IMPACT,26140
11063,ACTIVE NETWORK LLC,11063
31687,ActivePipe,31687
24254,ACTIVTRADES PLC,24254
14660,ACTIVUM SG CAPITAL MANAGEMENT LIMITED,14660
24410,Acton Inc,24410
27428,ACTS AVIATION,27428
876,ACTV8 INC,876
22727,ACUITY BRANDS INC,22727
12305,ACUITY MANAGEMENT LIMITED,12305
10929,ACUITY PARTNERS INC.,10929
14841,ACUITYADS HOLDINGS INC.,14841
5849,ACUMED MEDICAL SUPPLIES LTD.,5849
18306,"ACUMEN DIAGNOSTICS, LLC",18306
11036,ACUMIND TECHNOLOGY,11036
2639,ACURY CONSULTING INC.,2639
25525,ACV CAPITAL III GP AND ACV CAPAITAL III LP,25525
28504,Ada Ride.com LLC,28504
28787,ADAC SE,28787
22035,Adacel Technologies Ltd,22035
5345,ADALLEN NUTRITION,5345
9908,ADAM R. WARNER O/A THE STUDIO OF ADAM WARNER,9908
15532,ADAMA AGRICULTURAL SOLUTIONS,15532
22136,ADAMA AGRICULTURAL SOLUTIONS LTD,22136
5842,ADAMAS LEAERNING TECHNOLOGIES INC.,5842
1756,ADAMAS TECHNOLOGIES INC,1756
22387,AdamBlaine Consulting LLC,22387
10211,ADAMIS PHARMACEUTICAL CORPORATION,10211
31535,Adampak Pte Ltd,31535
15426,ADAMS ARMS LLC,15426
21715,Adams Cameron & Co,21715
4077,ADAMS COUNTY REGIONAL MEDICAL CENTER,4077
17249,ADAMS RESOURCES,17249
24439,"ADAMS RESOURCES & ENERGY, INC.",24439
21536,ADAPT ABILITY INC,21536
10715,ADAPTIIV MEDICAL TECHNOLOGIES INC.,10715
11785,ADAPTIVE STRATEGY PARTNERS INC.,11785
1372,ADAPTIVE TECHNOLOGIES INC.,1372
6227,ADAPTLY INC,6227
6009,ADARA TECHNOLOGIES INC.,6009
6518,ADAS DEVELOPERS INC.,6518
17493,ADASTRA,17493
23890,ADASTRA CORPORATE ADVISORY HOLDING,23890
14994,ADC THERAPEUTICS,14994
31076,AddApptr Germany GmbH and ist subsidaries,31076
11294,ADDEDO SOLUTIONS LTD,11294
13675,ADDIKO BANK AG,13675
29327,ADDLESHAW GODDARD,29327
26180,"ADE GESTION SODICAL, SGEIC, S.A.",26180
15731,ADECCO GROUP AG,15731
12302,ADECO AGRO,12302
17813,ADECOAGRO S.A,17813
11500,ADEE CONSULTANTS LTD.,11500
12563,ADELAIDE BRIGHTON,12563
5171,ADELTA FINANZ AG,5171
26115,Adem LLC,26115
13542,ADENAT INC.,13542
16062,ADENIA PARTNERS LTD,16062
16523,ADEPT INVESTMENT MANAGEMENT,16523
16494,ADEPT INVESTMENT MANAGEMENT PLC,16494
23204,ADEPT INVESTMENT MANANGEMENT,23204
24581,ADEPT INVESTMENT MANANGEMENT PLC,24581
5524,ADEPT MIND INC.,5524
3962,ADIANTUM CONSULTANT-E INC.,3962
10985,ADIDAS AG,10985
2764,ADIF,2764
6113,"ADIGA LIFE SCIENCES, INC.",6113
20401,ADINAN SUPER TOPCO S.A.R.L.,20401
14870,ADIRONDACK MEDICAL CENTRE,14870
12090,ADISSEO,12090
12904,ADITI SOFT INC,12904
6720,ADITI SOFTWARE SOLUTIONS INC.,6720
14691,ADIWALE PARTNERS,14691
22004,ADLER GROUP S.A.,22004
22033,ADLER GROUP SA,22033
28701,ADLER PELZER HOLDING GMBH,28701
29000,ADM GROUP,29000
31816,ADM GROUP LIMITED,31816
16666,ADMINISTRADOR MERCADO MAYORISTA,16666
13617,ADMINISTRADORA DE INVIERSIONES LA CONSTRUCCION S.A,13617
1899,"ADMINISTRADORA DE RIESGO DE SALUD, PALIC SALUD",1899
4322,ADMINISTRADORA PRIME,4322
25422,Administrative Controls Management Inc,25422
4192,ADMINISTRATIVE SERVICE PROFESSIONALS INC,4192
4831,ADMINSITRADORA DE FONDOS DE PENSIONES PROTECCION,4831
11630,ADMIRALTY RESOURCES,11630
2890,ADNAN RAUF CPA PROFESSIONAL CORPORATION,2890
27086,ADNOC DRILLING COMPANY PJSC,27086
10280,ADOBE CANADA INC,10280
10236,ADOBE INC CANADA,10236
29802,Adolph Würth GmbH & Cio. KG,29802
17957,ADOMANI INC.,17957
5382,ADONE PHARMACEUTICALS,5382
12251,ADONIS TECHNOLOGIES,12251
11434,ADOPT IT SERVICES,11434
9204,ADOPTIT,9204
26346,ADORAMA INC DRONES DIVISION,26346
29723,ADORNO AND YOSS,29723
23301,Adpscorey ApS,23301
11039,ADREM INC.,11039
3189,ADRI SPYKER ENTERPRISE,3189
28773,Adrian Morales DBA Gabrieleno Tongva Tribal Consultants,28773
4399,ADRIAN ZANESCU / 9259-4704 QUEBEC INC.,4399
4652,ADRIEN QUAY-THEVENON,4652
19224,ADS CRUDE CARRIERS,19224
21134,ADS PARENT HOLDINGS,21134
23324,ADT International Consulting LLC,23324
28908,ADTHEORENT INC.,28908
18098,ADTRAN,18098
6092,ADURA STRATEGY INCORPORATED,6092
12505,ADVANCE ENVIRONMENTAL LTD.,12505
24448,ADVANCE FINANCE PUBLIC COMPANY LIMITED,24448
21175,ADVANCE INFO SERVICES PCL,21175
18700,ADVANCED BANK OF ASIA LIMITED,18700
13989,ADVANCED BANK OF ASIA LIMITED (ABA BANK CAMBODIA),13989
6721,ADVANCED BEHAVIORAL HEALTH INC,6721
19108,ADVANCED CLINICAL GMBH,19108
12923,ADVANCED COLLECTION SERVICES LTD.,12923
25839,Advanced Composite Solutions LLC,25839
24886,Advanced Computer Learning Company LLC,24886
20712,ADVANCED CONCEPT INNOVATIONS,20712
23670,Advanced Concept Innovations LLC,23670
31038,"Advanced Construction Tech, Inc. and Applied GeoKinetics, Inc.",31038
24505,Advanced Cyclotron Systems Inc,24505
9907,ADVANCED DIAGNOSTICS,9907
18336,"ADVANCED ENGINEERING, INC.",18336
3774,ADVANCED HOMEHEALTH CARE SERVCIES CORP,3774
26481,Advanced Medical Pricing Solutions AMPS,26481
25405,ADVANCED MEDICAL SOLUTIONS GROUP PLC,25405
5811,ADVANCED ONCOTHERAPY PLC,5811
13385,ADVANCED ORTHOMOLECULAR RESEARCH,13385
27146,Advanced Railway Innovations dba Advanced Electrical,27146
25063,Advanced Sleep Medicine Services Inc,25063
4704,ADVANCED SURGI PHARM INC.,4704
15070,ADVANCED TECHNOLOGY COMPLIANT SOLUTIONS,15070
22106,Advanced Thermal Systems Inc,22106
25421,Advanced Turbine Services LLC,25421
20693,ADVANCED ULTRASOUND SOLUTIONS INC,20693
31250,Advanced Web Technologies,31250
16538,"ADVANCING TECHNOLOGY SYSTEMS, LLC; PAWN PAYMENT SOLUTIONS",16538
22827,ADVANS MFI MYANMAR COMPANY LIMITED,22827
16978,ADVANS SA,16978
4903,ADVANT CONSTRUCTION SOLUTIONS,4903
17336,ADVANTAGE CAPITAL MANAGEMENT,17336
25519,Advantage Capital Management LLC,25519
25338,Advantage Management Resources LLC,25338
5868,ADVANTAGE PARTS SOLUTIONS LTD.,5868
26715,"ADVANTAGE SOLUTIONS, INC.",26715
2628,ADVANTAGE SYSTEMS MANAGEMENT CORP.,2628
2776,ADVANTAGE2RETAIL INC.,2776
14448,ADVANZ PHARMA,14448
10374,ADVENT CONSULTING CANADA INC.,10374
5658,"ADVENT CONSULTING CANADA, INC.",5658
24358,Adventure Builds LLC,24358
17865,ADVENTURE CONSORTIUM INC.,17865
20733,ADVENTURE FREEDOM LLC,20733
24431,Adventure Park McAllen LLC dba Helium,24431
10109,ADVICETAP DIGITAL INC.,10109
6617,ADVISIA INC,6617
12834,ADVISOR 360,12834
21744,Advocacy For Living in Mainstream America,21744
21999,ADVOCARE INTERNATIONAL,21999
2254,ADVOCARI BUSINESS SOLUTIONS,2254
28506,Advocates for World Health Inc,28506
3534,ADW SURVEYING & MAPPING LTD.,3534
17748,ADYEN N.V.,17748
3843,ADYMS INC.,3843
3721,AE CLOUD CONSULTANTS LTD,3721
25638,AE Group LLC dba Aerostar Manufacturing,25638
29134,AECOM - URS COMBINED,29134
31897,AECOM TEST,31897
23392,"AEDAS HOMES, S.A.",23392
22392,AEDED SIIQ,22392
12648,AEDOAI INC.,12648
14073,AEGEAN AIRLINES SA,14073
14303,AEGEAN BALTIC BANK SA,14303
9347,AEGIS EFFECT ENTERPRISES INC.,9347
9674,AEGIS ENGINEERING INC. AND AEGIS SYSTEMS GROUP LLC,9674
11984,AEGIS MEDICAL INNOVATIONS INC.,11984
11302,AEGIS TECHNOLOGIES INC,11302
22602,Aegle PPE I LLC,22602
6793,AEGON N.V.,6793
5326,AEIOU SCIENTIFIC,5326
3819,AEK TECHNOLOGY,3819
16207,AENA S.M.E S.A.,16207
27199,"AEOLUS TYRE CO., LTD.",27199
27251,Aeon Motor Co Ltd,27251
31772,Aepona,31772
31312,Aepona Holding Limited,31312
4800,AEQUA ROMA,4800
25096,AERA CAPITAL HOLDINGS PTE LTD,25096
27270,AERCAP HOLDINGS,27270
15349,AERCAP HOLDINGS NV,15349
10357,AERCO INDUSTRIES LTD.,10357
1597,AERCOUSTICS ENGINEERING LIMITED,1597
16407,AERDOROICA,16407
11415,AEREOPUERTO INTERNACIONAL DE TOCUMEN,11415
4870,AERIAL ARMOUR,4870
21544,AERIS,21544
17107,AERIS ENVIRONMENTAL LIMITED,17107
4542,AERIS HOLDING COSTA RICA S.A,4542
21345,"AERNNOVA AEROSPACE CORPORATION, S.A.",21345
6549,AERO AIR PARK,6549
15763,AERO AIR PARK LLC,15763
20458,AERO PRECISION LLC,20458
22902,Aero Precision LLC Fall Machine Co LLC Aero Precision East LLC White Wolf Capital,22902
27287,Aero Trampoline Park LLC dba Fun City Trampoline Park New Britain,27287
21350,"AERO TRAMPOLINE PARK, LLC DBA FUNZ TRAMPOLINE PARK",21350
20450,Aerodata Inc,20450
9584,AEROHIVE,9584
20494,"AEROJET ROCKETDYNE HOLDINGS, INC.",20494
14851,AEROLINEAS ARGENTINAS,14851
4999,AEROLÍNEAS ARGENTINAS,4999
16145,AEROMEXICO,16145
31750,Aeronix,31750
14687,AÉROPORTS DE PARIS,14687
5637,AEROSOFT SYSTEMS INC.,5637
23182,Aerosol Containment Container LLC,23182
13901,"AEROSPEC NDT SERVICES, INC.",13901
14384,"AEROSPEC, INC",14384
23267,Aerotec Alloys Inc,23267
24195,Aerotech Herman Nelson International Inc,24195
29067,AES,29067
4554,AES CHANGUNIOLA S.R.L.,4554
4557,AES PANAMA,4557
22409,AES R&D LLC,22409
16281,AET TANKER HOLDINGS SDN BHD,16281
2596,AETAS CAPITUS HOLDINGS INC,2596
2519,AETAS CAPITUS HOLDINGS INC.,2519
1091,AETONIX SYSTEMS INC.,1091
10132,AFFAIRES INFORMATIQUES LC FASLRS LOPERA TECHNOLOGIES,10132
21334,AFFIDEA,21334
21814,AFFIMED N.V.,21814
16169,AFFIN BANK GROUP,16169
21540,AFFIN HWANG INVESTMENT BANK BERHAD,21540
15355,AFFINION,15355
9209,AFFINITY EQUITY PARTNERS LIMITED,9209
2133,AFFINITY FUND V GENERAL PARTNER LIMITED,2133
23964,Affinity Health Services Inc,23964
11055,AFFINITY HEALTH SERVICES INC.,11055
16680,"AFFINITY HEALTH SERVICES, INC.",16680
14659,AFFIRMA CAPITAL LIMITED (CAYMAN ISLANDS),14659
28644,AFFIRMA CAPITAL LIMITED (MARINA FUNDS),28644
17972,AFFLUENT MEDICAL,17972
8017,AFFORDABLE CARE SERVICES,8017
19010,AFG DISTRIBUTION,19010
26402,AFG Distribution Inc,26402
13796,AFIC,13796
5537,AFIG FUND II LP,5537
12835,AFIN S.A COMISIONISTA DE BOLSA,12835
21606,AFP CONFIA,21606
25304,AFP CRECER S.A.,25304
13126,AFP FUTURO,13126
13147,AFP FUTURO DE BOLIVIA,13147
4334,AFP HABITAT,4334
5739,AFRICA INTERNET HOLDING GMBH,5739
13958,AFRICA OIL,13958
13682,AFRICA PROPERTY DEVELOPMENT MANAGERS LTD,13682
27357,AFRICAN BANK HOLDINGS LIMITED,27357
21624,AFRICAN RAINBOW MINERALS LIMITED,21624
29057,AFRICELL HOLDING LTD,29057
24941,AFRICINVEST III - SPV,24941
14803,AFRICINVEST III - SPV 1,14803
26758,AFS Advisors LLC,26758
15350,AFTERPAY TOUCH GROUP LIMITED,15350
14056,AFYA,14056
22957,AFYX TECHNOLOGIES,22957
14827,AG BARR PLC,14827
3713,AG GLOBE SERVICES INC.,3713
13039,AG GUARANTOR LLC,13039
17043,AG REAL ESTATE,17043
25841,AGACHE,25841
12131,AGAR CANADA CORPORATION,12131
5116,AGAWAM AXE HOUSE,5116
4957,AGB SYSTEMS ENGINEERING LTD.,4957
6788,AG-BIO CENTRE,6788
14920,AGDER ENERGI AS,14920
11153,AGE RIO,11153
26104,Age Science Inc DBA PMD Beauty DBA PMD PERSONAL MICRODERM,26104
14636,AGEAS NV,14636
11581,AGEIS TECHNOLOGIES INC,11581
2959,AGELESS RADIANCE MEDSPA LTD.,2959
13832,AGENCE AST INC,13832
10579,AGENCE CONSULAT INC.,10579
12029,AGENCE DE FPRMATION SCOLAIRE QUÉBECOISE,12029
3251,AGENCE DOUBLE XPRESSO INC.,3251
27373,AGENCE FRANCE LOCALE,27373
3615,AGENCE L.I.V. INC.,3615
2675,AGENCE LA FLECHE,2675
10871,AGENCE OZ PUBLICITÉ COMMUNICATION WEB,10871
6945,AGENCE PICKLE CREATIVE INC.,6945
13789,AGENCE SANTÉ OR PLUS,13789
3611,AGENCE WEBDIFFUSION INC,3611
17454,AGÊNCIA BRASILEIRA GESTORA DE FUNDOS GARANTIDORES E GARANTIAS S.A,17454
23501,AGENCIA ESTADO,23501
3754,AGENCIA NACIONAL DE HIDROCARBUROS.,3754
6453,AGENTS MEETI INC.,6453
22721,AGERO,22721
15383,AGGREGATE ATHLETICS DBA KTR INDOOR ACTION SPORTS PLAYGROUND,15383
1260,AGGREGATE COMMUNICATIONS,1260
31284,Aggregate Knowledge inc,31284
10229,AGIBANK,10229
9878,AGIEVO SOLUTIONS INC.,9878
5620,AGILE MV INC.,5620
1233,AGILE RTU SERVICES,1233
26786,AGILEDC HOLDINGS PTE LTD,26786
13125,AGILEIP INC,13125
3591,AGILELAB CONSULTING INC.,3591
6624,AGILENT TECHNOLOGIES,6624
9251,AGILENT TECHNOLOGIES INC,9251
13922,AGILITEK SOLUTIONS LTD.,13922
31654,Agility CIS,31654
28819,AGILITY FOREX,28819
17505,AGILITY HOLDINGS INC.,17505
18486,AGILITY PUBLIC WAREHOUSING CO KSCP,18486
6059,AGL,6059
24678,AGLAE MANAGEMENT,24678
31710,Agmet LLC,31710
16299,AGORA HOLDINGS,16299
12527,AGOSTINI GROUP,12527
11418,AGOSTINI'S LIMITED,11418
28738,AGP INTERNATIONAL HOLDINGS PTE LTD,28738
27311,AGP SUSTAINABLE REAL ASSETS HOLDINGS PTE LTD,27311
12266,AGRARIANS FOUNDATION DBA YOUNG AGRARIANS,12266
5504,AGRESEARCH,5504
20294,AGRICOLA CERRO PRIETO,20294
16436,AGRICOLA CHALLAPAMPA,16436
25302,AGRICOLA NACIONAL SAC,25302
16201,AGRICULTURAL BANK OF CHINA LIMITED (AUSTRALIA ENTITY ONLY),16201
27089,AGRICULTURAL DEVELOPMENT BANK OF TRINIDAD AND TOBAGO,27089
18172,AGRIHOLD MANAGEMENT CORP,18172
11596,AGRI-KING INC.,11596
15387,AGRI-VALLEY COMMUNICATIONS INC.,15387
22101,Agrivisions LLC,22101
24122,AGROAMERICA HOLDING COMPANY,24122
6732,AGROBANCO,6732
21438,AGROINDUSTRIAS AIB,21438
13558,AGROMINO,13558
13878,AGROPUR COOPERATIVE,13878
20694,AGROSUPER,20694
20586,AGRUPACION MUTAUL ASEGURADORA - AMA,20586
31688,AGS health,31688
23468,AGUA VIA LIMITED,23468
5542,AGUAS,5542
24882,AGUAS & SANEAMIENTOS ARGENTINOS S.A.,24882
21280,AGUAS ANDINAS S.A.,21280
20875,AGYAPA ROYALTIES,20875
3232,AHE INC. O/B ALBERT ELLIOTT,3232
21588,AHLI BANK,21588
15199,AHLI UTD BANK,15199
15224,AHLI UTD BANK BAHRAIN,15224
10081,AHMED AL-GHOUL PROFESSIONAL CORPORATION O/A CLARITY LASER VISION,10081
16618,AHORRO CORPORACION FINANCIERA HOLDING SL - ACF,16618
11544,AHORRO CORPORACION FINANCIERA SV SAU,11544
12412,AHP ENGINEERING LTD.,12412
23305,AI CANDELARIA,23305
23642,"AI DENMARK BIDCO, S.L.",23642
31202,AI Dream 1 (Cayman) Limited,31202
23660,AI PAVE LUXEMBOURG SARL,23660
13996,AI PLEX AQUICO GMBH,13996
20402,AIA GROUP LIMITED,20402
26362,AIA Industries LLC dba DALYTE,26362
22882,AIA INVESTMENT MANAGEMENT PRIVATE LIMITED,22882
17258,AIAF,17258
17257,AIAF - ASSOCIAZIONE PER L'ANALISI FINANZIARIA,17257
26349,AIB GROUP PLC,26349
28994,AIB SRL,28994
12233,AIDE À LA COMMUNAUTÉ ET SERVICES À DOMICILE,12233
15863,AIK AND GORENJSKA BANK,15863
15569,AIM HIGH WILMINGTON,15569
21325,AIM PROFESSIONAL SERVICES,21325
13857,AIMIA,13857
6228,AIMIA INC,6228
12746,AIMIA INC.,12746
25646,AIMS APAC REIT MANAGEMENT LIMITED,25646
31472,AIMS Data Centres,31472
