"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/exposure/granular/event_cancel/base_coverages/ec_total/net_el_usd","net_el_usd","float","output","n/a","Expected Loss USD","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/base_coverages/ec_total/net_prem_usd","net_prem_usd","float","output","n/a","GN Benchmark Premium USD","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/base_coverages/ec_total/net_el","net_el","float","output","n/a","Expected Loss","n/a","['task_simulation']","n/a"
"cds/exposure/granular/event_cancel/base_coverages/ec_total/net_prem","net_prem","float","output","n/a","GN Benchmark Premium","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/base_coverages/ec_total/net_el_mod","net_el_mod","float","output","n/a","Expected Loss after UW Adj","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/base_coverages/ec_total/net_prem_mod","net_prem_mod","float","output","n/a","GN Benchmark Premium after UW Adj","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/base_coverages/ec_total","ec_total","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/base_coverages","base_coverages","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/terrorism_terms/city_load","city_load","str","input","optional","City Load","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/terrorism_terms/event_profile","event_profile","str","input","optional","Profile of Events","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/terrorism_terms/time_distance","time_distance","str","input","optional","Time/Distance","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/terrorism_terms/terrorism_show","terrorism_show","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/terrorism_terms","terrorism_terms","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/cover_level","cover_level","str","input","optional","Level of Cover","Mourning Period","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/mourning_period","mourning_period","int","input","optional","Mourning Period","10","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/label","label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/include","include","bool","input","required","Model?","False","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/name","name","str","input","optional","Name","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/country","country","str","input","optional","Country","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/gender","gender","str","input","optional","Gender","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/date_of_birth","date_of_birth","date","input","optional","Date of Birth","None","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/age","age","float","output","n/a","Age","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/prob_die","prob_die","float","output","n/a","Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/prob_live","prob_live","float","output","n/a","Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/mod_affluence","mod_affluence","float","input","required","Affluence
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/mod_health","mod_health","float","input","required","Health
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/prob_die_mod","prob_die_mod","float","output","n/a","Adjusted Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/prob_live_mod","prob_live_mod","float","output","n/a","Adjusted Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75/check","check","str","output","n/a","Check","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/over_75","over_75","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/label","label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/include","include","bool","input","required","Model?","False","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/country","country","str","output","n/a","Country","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/age","age","float","output","n/a","Age","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/prob_die","prob_die","float","output","n/a","Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/prob_live","prob_live","float","output","n/a","Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/mod_affluence","mod_affluence","float","input","required","Affluence
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/mod_health","mod_health","float","input","required","Health
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/prob_die_mod","prob_die_mod","float","output","n/a","Adjusted Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/prob_live_mod","prob_live_mod","float","output","n/a","Adjusted Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75/check","check","str","output","n/a","Check","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/under_75","under_75","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/label","label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/include","include","bool","input","required","Model?","False","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/name","name","str","input","optional","Name","Trump","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/country","country","str","input","optional","Country","US","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/gender","gender","str","input","optional","Gender","Male","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/date_of_birth","date_of_birth","date","input","optional","Date of Birth","1946-06-14","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/age","age","float","output","n/a","Age","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/prob_die","prob_die","float","output","n/a","Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/prob_live","prob_live","float","output","n/a","Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/mod_affluence","mod_affluence","float","input","required","Affluence
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/mod_health","mod_health","float","input","required","Health
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/prob_die_mod","prob_die_mod","float","output","n/a","Adjusted Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/prob_live_mod","prob_live_mod","float","output","n/a","Adjusted Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1/check","check","str","output","n/a","Check","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_1","bespoke_1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/label","label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/include","include","bool","input","required","Model?","False","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/name","name","str","input","optional","Name","Charles III","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/country","country","str","input","optional","Country","UK","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/gender","gender","str","input","optional","Gender","Male","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/date_of_birth","date_of_birth","date","input","optional","Date of Birth","1948-11-14","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/age","age","float","output","n/a","Age","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/prob_die","prob_die","float","output","n/a","Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/prob_live","prob_live","float","output","n/a","Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/mod_affluence","mod_affluence","float","input","required","Affluence
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/mod_health","mod_health","float","input","required","Health
Adjustment","1","['rarc_task']","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/prob_die_mod","prob_die_mod","float","output","n/a","Adjusted Annual
Probability
Death","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/prob_live_mod","prob_live_mod","float","output","n/a","Adjusted Annual
Probability
Survive","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2/check","check","str","output","n/a","Check","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning/bespoke_2","bespoke_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/national_mourning","national_mourning","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/last_run_status","last_run_status","str","output","n/a","Status - Last run of Simulation","n/a","n/a","['task_simulation']"
"cds/exposure/granular/event_cancel/simulation/last_run_date","last_run_date","str","output","n/a","Date - Last run of Simulation","n/a","n/a","['task_simulation']"
"cds/exposure/granular/event_cancel/simulation/last_run_value","last_run_value","str","output","n/a","Check Value - Last run of Simulation","n/a","n/a","['task_simulation']"
"cds/exposure/granular/event_cancel/simulation/calc_run_value","calc_run_value","str","output","n/a","Check Value - Prospective Simulation","n/a","['task_simulation']","n/a"
"cds/exposure/granular/event_cancel/simulation/check_run_consistent","check_run_consistent","str","output","n/a","Does simulation need to be rerun:","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/num_sims","num_sims","int","input","optional","Number of Sims","100000","['task_simulation']","n/a"
"cds/exposure/granular/event_cancel/simulation/total_det_loss_before_agg","total_det_loss_before_agg","float","output","n/a","Deterministic Loss Amount - uncapped","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/total_det_loss_after_agg","total_det_loss_after_agg","float","output","n/a","Deterministic Loss Amount - capped","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/total_det_loss_after_agg_adj","total_det_loss_after_agg_adj","float","output","n/a","Deterministic Loss Amount - capped & adj","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/total_sim_claim_number","total_sim_claim_number","float","input","required","Total Claim Number - Simulation Output","0","n/a","[{'task': 'task_simulation', 'reset': False}]"
"cds/exposure/granular/event_cancel/simulation/total_sim_claim_number_override","total_sim_claim_number_override","float","input","optional","Total Claim Number  - Override","None","['task_simulation']","n/a"
"cds/exposure/granular/event_cancel/simulation/total_sim_claim_number_calc","total_sim_claim_number_calc","float","output","n/a","Total Claim Number - Before Override","n/a","['task_simulation']","n/a"
"cds/exposure/granular/event_cancel/simulation/total_sim_loss_before_agg","total_sim_loss_before_agg","float","input","required","Simulated Loss Amount - uncapped","0","n/a","['task_simulation']"
"cds/exposure/granular/event_cancel/simulation/total_sim_loss_after_agg","total_sim_loss_after_agg","float","input","required","Simulated Loss Amount - capped","0","n/a","['task_simulation']"
"cds/exposure/granular/event_cancel/simulation/total_sim_loss_after_agg_adj","total_sim_loss_after_agg_adj","float","output","n/a","Simulated Loss Amount - capped & adj","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/total_sim_loss_after_agg_adj_scaled","total_sim_loss_after_agg_adj_scaled","float","output","n/a","Simulated Loss Amount - capped & adj & scaled","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/sim_agg_adj","sim_agg_adj","float","output","n/a","Simulation Agg Adj, incorp. wgt to simulation","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/sim_error","sim_error","float","output","n/a","Simulation Error vs Deterministic","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation/simulation_required","simulation_required","float","output","n/a","Simulation Required","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/simulation","simulation","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/fx_rate","fx_rate","float","output","n/a","fx_rate","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/cyber_rate","cyber_rate","float","output","n/a","cyber_rate","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/national_mourning_rate","national_mourning_rate","float","output","n/a","national_mourning_rate","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/terrorism_city_load","terrorism_city_load","float","output","n/a","terrorism_city_load","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/terrorism_event_profile","terrorism_event_profile","float","output","n/a","terrorism_event_profile","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/terrorism_time_distance","terrorism_time_distance","float","output","n/a","terrorism_time_distance","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/cap_tiv_total_usd","cap_tiv_total_usd","float","output","n/a","cap_tiv_total_usd","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/cap_tiv_to_agg_pct","cap_tiv_to_agg_pct","float","output","n/a","cap_tiv_to_agg_pct","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/cap_tiv_to_ded_pct","cap_tiv_to_ded_pct","float","output","n/a","cap_tiv_to_ded_pct","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/agg_discount_pct","agg_discount_pct","float","output","n/a","agg_discount_pct","n/a","n/a","n/a"
"cds/exposure/granular/event_cancel/factors/ded_discount_pct","ded_discount_pct","float","output","n/a","ded_discount_pct","n/a","n/a","n/a"
