Effective_Dt,SIC,Sector_Desc,Sector,Comment,Message,freqband5,f5Adj,InternationalIndustry,SICClass,dup,N_SIC,NAICS,NAICS Title,MMPEPL_COBMap,EPL_COBFactor,MMP - High Risk Segments
44621,5499,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Food Products,MISCELLANEOUS FOOD STORES,1,5499,445210,Meat Markets,"Class not in Table A, B, C, or D",1,No
44621,5500,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5500,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5511,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Automobiles,NEW AND USED CAR DEALERS,1,5511,441110,New Car Dealers,Table B,1.5,No
44621,5521,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Automobiles,USED CAR DEALERS,1,5521,441120,Used Car Dealers,Table B,1.5,No
44621,5531,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,AUTO AND HOME SUPPLY STORES,1,5531,441310,Automotive Parts and Accessories Stores,Table B,1.5,No
44621,5541,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,"Oil, Gas & Consumable Fuels",GASOLINE SERVICE STATIONS,1,5541,447110,Gasoline Stations with Convenience Stores,Table B,1.5,No
44621,5551,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Leisure Equipment & Products,BOAT DEALERS,1,5551,441222,Boat Dealers,"Class not in Table A, B, C, or D",1,No
44621,5561,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Leisure Equipment & Products,RECREATIONAL VEHICLE DEALERS,1,5561,441210,Recreational Vehicle Dealers,Table B,1.5,No
44621,5571,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Automobiles,MOTORCYCLE DEALERS,1,5571,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",Table B,1.5,No
44621,5599,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Automobiles,"AUTOMOTIVE DEALERS, N.E.C.",1,5599,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",Table B,1.5,No
44621,5600,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5600,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5611,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,MEN'S & BOYS' CLOTHING STORES,1,5611,448110,Men's Clothing Stores,"Class not in Table A, B, C, or D",1,No
44621,5621,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,WOMEN'S CLOTHING STORES,1,5621,448120,Women's Clothing Stores,"Class not in Table A, B, C, or D",1,No
44621,5632,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,WOMEN'S ACCESSORY & SPECIALTY STORES,1,5632,448150,Clothing Accessories Stores,"Class not in Table A, B, C, or D",1,No
44621,5641,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,CHILDREN'S AND INFANTS' WEAR STORES,1,5641,448130,Children's and Infants' Clothing Stores,"Class not in Table A, B, C, or D",1,No
44621,5651,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,FAMILY CLOTHING STORES,1,5651,448140,Family Clothing Stores,"Class not in Table A, B, C, or D",1,No
44621,5661,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,SHOE STORES,1,5661,448210,Shoe Stores,"Class not in Table A, B, C, or D",1,No
44621,5699,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,MISC. APPAREL & ACCESSORY STORES,1,5699,315220,Men's and Boys' Cut and Sew Apparel Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,5700,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5700,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5712,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Household Durables,FURNITURE STORES,1,5712,337110,Wood Kitchen Cabinet and Countertop Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,5713,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,FLOOR COVERING STORES,1,5713,442210,Floor Covering Stores,"Class not in Table A, B, C, or D",1,No
44621,5714,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Household Durables,DRAPERY AND UPHOLSTERY STORES,1,5714,314120,Curtain and Linen Mills,"Class not in Table A, B, C, or D",1,No
44621,5719,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Household Durables,MISC. HOMEFURNISHINGS STORES,1,5719,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing","Class not in Table A, B, C, or D",1,No
44621,5722,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Household Durables,HOUSEHOLD APPLIANCE STORES,1,5722,443141,Household Appliance Stores,"Class not in Table A, B, C, or D",1,No
44621,5731,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Electrical Equipment,"RADIO, TV, & ELECTRONIC STORES",1,5731,441310,Automotive Parts and Accessories Stores,"Class not in Table A, B, C, or D",1,No
44621,5734,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Electrical Equipment,COMPUTER AND SOFTWARE STORES,1,5734,443142,Electronics Stores,"Class not in Table A, B, C, or D",1,No
44621,5735,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Electrical Equipment,RECORD AND PRERECORDED TAPE STORES,1,5735,443142,Electronics Stores,"Class not in Table A, B, C, or D",1,No
44621,5736,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,MUSICAL INSTRUMENT STORES,1,5736,451140,Musical Instrument and Supplies Stores,"Class not in Table A, B, C, or D",1,No
44621,5810,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5810,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5812,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Food Products,EATING PLACES,1,5812,711110,Theater Companies and Dinner Theaters,Table C,2,No
44621,5813,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Food Products,DRINKING PLACES,1,5813,722410,Drinking Places (Alcoholic Beverages),Table A,1.25,No
44621,5900,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5900,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5912,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Health Care Equipment & Supplies,DRUG STORES AND PROPRIETARY STORES,1,5912,446110,Pharmacies and Drug Stores,"Class not in Table A, B, C, or D",1,No
44621,5921,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Beverages,LIQUOR STORES,1,5921,445310,"Beer, Wine, and Liquor Stores","Class not in Table A, B, C, or D",1,No
44621,5932,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,USED MERCHANDISE STORES,1,5932,453310,Used Merchandise Stores,"Class not in Table A, B, C, or D",1,No
44621,5940,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5940,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5941,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,SPORTING GOODS AND BICYCLE SHOPS,1,5941,451110,Sporting Goods Stores,"Class not in Table A, B, C, or D",1,No
44621,5942,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,BOOK STORES,1,5942,451211,Book Stores,"Class not in Table A, B, C, or D",1,No
44621,5943,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,STATIONERY STORES,1,5943,453210,Office Supplies and Stationery Stores,"Class not in Table A, B, C, or D",1,No
44621,5944,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,JEWELRY STORES,1,5944,448310,Jewelry Stores,"Class not in Table A, B, C, or D",1,No
44621,5945,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,"HOBBY, TOY, AND GAME SHOPS",1,5945,451120,"Hobby, Toy, and Game Stores","Class not in Table A, B, C, or D",1,No
44621,5946,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,CAMERA & PHOTOGRAPHIC SUPPLY STORES,1,5946,443142,Electronics Stores,"Class not in Table A, B, C, or D",1,No
44621,5947,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,"GIFT, NOVELTY, AND SOUVENIR SHOPS",1,5947,453220,"Gift, Novelty, and Souvenir Stores","Class not in Table A, B, C, or D",1,No
44621,5948,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,LUGGAGE AND LEATHER GOODS STORES,1,5948,448320,Luggage and Leather Goods Stores,"Class not in Table A, B, C, or D",1,No
44621,5949,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,"SEWING, NEEDLEWORK, AND PIECE GOODS",1,5949,451130,"Sewing, Needlework, and Piece Goods Stores","Class not in Table A, B, C, or D",1,No
44621,5960,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5960,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5961,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Building Products,CATALOG AND MAIL-ORDER HOUSES,1,5961,454110,Electronic Shopping and Mail-Order Houses,"Class not in Table A, B, C, or D",1,No
44621,5962,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction & Engineering,MERCHANDISING MACHINE OPERATORS,1,5962,454210,Vending Machine Operators,"Class not in Table A, B, C, or D",1,No
44621,5963,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction & Engineering,DIRECT SELLING ESTABLISHMENTS,1,5963,454390,Other Direct Selling Establishments,"Class not in Table A, B, C, or D",1,No
44621,5983,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,"Oil, Gas & Consumable Fuels",FUEL OIL DEALERS,1,5983,454310,Fuel Dealers,"Class not in Table A, B, C, or D",1,Yes
44621,5984,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,"Oil, Gas & Consumable Fuels",LIQUEFIED PETROLEUM GAS DEALERS,1,5984,454310,Fuel Dealers,"Class not in Table A, B, C, or D",1,Yes
44621,5989,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,"Oil, Gas & Consumable Fuels","FUEL DEALERS, N.E.C.",1,5989,454310,Fuel Dealers,"Class not in Table A, B, C, or D",1,Yes
44621,5990,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Construction Materials,LUMBER AND OTHER BUILDING MATERIALS,1,5990,444110,Home Centers,"Class not in Table A, B, C, or D",1,No
44621,5992,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,FLORISTS,1,5992,453110,Florists,"Class not in Table A, B, C, or D",1,No
44621,5993,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Tobacco,TOBACCO STORES AND STANDS,1,5993,453991,Tobacco Stores,"Class not in Table A, B, C, or D",1,No
44621,5994,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,NEWS DEALERS AND NEWSTANDS,1,5994,451212,News Dealers and Newsstands,"Class not in Table A, B, C, or D",1,No
44621,5995,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Health Care Equipment & Supplies,OPTICAL GOODS STORES,1,5995,339115,Ophthalmic Goods Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,5999,NON/DISCRETIONARY RETAIL SECTOR,35,,"- Claims normally come from underperforming retailers so underwrite these using the modifiers. Beware of cyber exposure here (e.g.: Target). 
- Be cautious of companies with physical retail stores, claims are increasing as consumer continue to favour online shopping",0,0.028,Retail - Multiline,"MISCELLANEOUS RETAIL STORES, N.E.C.",1,5999,339113,Surgical Appliance and Supplies Manufacturing,"Class not in Table A, B, C, or D",1,No
44621,7011,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7011,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7021,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,ROOMING AND BOARDING HOUSES,1,7021,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",Table A,1.25,No
44621,7032,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,SPORTING AND RECREATIONAL CAMPS,1,7032,721214,Recreational and Vacation Camps (except Campgrounds),"Class not in Table A, B, C, or D",1,Yes
44621,7033,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,TRAILER PARKS AND CAMPSITES,1,7033,721211,RV (Recreational Vehicle) Parks and Campgrounds,"Class not in Table A, B, C, or D",1,No
44621,7041,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,MEMBERSHIP-BASIS ORGANIZATION HOTELS,1,7041,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7200,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7200,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7211,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,"POWER LAUNDRIES, FAMILY & COMMERCIAL",1,7211,812320,Drycleaning and Laundry Services (except Coin-Operated),"Class not in Table A, B, C, or D",1,No
44621,7212,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,GARMENT PRESSING & CLEANERS' AGENTS,1,7212,812320,Drycleaning and Laundry Services (except Coin-Operated),"Class not in Table A, B, C, or D",1,No
44621,7213,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,LINEN SUPPLY,1,7213,812331,Linen Supply,"Class not in Table A, B, C, or D",1,No
44621,7215,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,COIN-OPERATED LAUNDRIES AND CLEANING,1,7215,812310,Coin-Operated Laundries and Drycleaners,"Class not in Table A, B, C, or D",1,No
44621,7216,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,"DRYCLEANING PLANTS, EXCEPT RUG",1,7216,812320,Drycleaning and Laundry Services (except Coin-Operated),"Class not in Table A, B, C, or D",1,No
44621,7217,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,CARPET AND UPHOLSTERY CLEANING,1,7217,561740,Carpet and Upholstery Cleaning Services,"Class not in Table A, B, C, or D",1,No
44621,7218,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,INDUSTRIAL LAUNDERERS,1,7218,812332,Industrial Launderers,"Class not in Table A, B, C, or D",1,No
44621,7219,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Retail - Specialty,"LAUNDRY AND GARMENT SERVICES, N.E.C.",1,7219,811490,Other Personal and Household Goods Repair and Maintenance,"Class not in Table A, B, C, or D",1,No
44621,7221,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,"PHOTOGRAPHIC STUDIOS, PORTRAIT",1,7221,541921,"Photography Studios, Portrait","Class not in Table A, B, C, or D",1,No
44621,7231,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,BEAUTY SHOPS,1,7231,611511,Cosmetology and Barber Schools,"Class not in Table A, B, C, or D",1,No
44621,7241,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,BARBER SHOPS,1,7241,611511,Cosmetology and Barber Schools,"Class not in Table A, B, C, or D",1,No
